source,target,weigh,bootscore
m__hmdb00019,m__hmdb00019,0.9999760986,1
m__hmdb00812,m__hmdb00812,0.9999410733,1
m__hmdb00197,m__hmdb00197,0.9998959901,1
m__hmdb00063,m__hmdb00063,0.9998680375,1
m__hmdb00725,m__hmdb00725,0.999690606,1
m__hmdb00244,m__hmdb00244,0.9993039656,1
m__hmdb00156,m__hmdb00156,0.9992591521,1
m__hmdb00209,m__hmdb00209,0.9990992932,1
m__hmdb00452,m__hmdb00452,0.9989591574,1
m__hmdb00094,m__hmdb00094,0.998942953,1
m__hmdb00139,m__hmdb00139,0.9989427953,1
m__hmdb03357,m__hmdb03357,0.9989287448,1
m__hmdb00194,m__hmdb00194,0.9984096784,1
m__hmdb02123,m__hmdb02123,0.9983557359,1
m__hmdb00118,m__hmdb00118,0.9981754864,1
m__hmdb01547,m__hmdb01547,0.9980075846,1
m__hmdb00020,m__hmdb00020,0.9974397571,1
m__hmdb00873,m__hmdb00873,0.9972849451,1
mitsuokella_unclassified,mitsuokella_unclassified,0.9971291389,1
m__hmdb04193,m__hmdb04193,0.9968461374,1
m__hmdb11718,m__hmdb11718,0.9964098465,1
m__hmdb00764,m__hmdb00764,0.996134391,1
clostridium_citroniae,clostridium_citroniae,0.9959729286,1
m__hmdb00448,m__hmdb00448,0.995856439,1
m__hmdb00195,m__hmdb00195,0.995705149,1
m__hmdb00511,m__hmdb00511,0.9956955732,1
m__hmdb00067,m__hmdb00067,0.9949272496,1
m__hmdb00870,m__hmdb00870,0.9948501307,1
m__hmdb00296,m__hmdb00296,0.9930036665,1
anaerotruncus_unclassified,anaerotruncus_unclassified,0.992813152,1
m__hmdb00247,m__hmdb00247,0.9921932278,1
m__hmdb00262,m__hmdb00262,0.9917278357,1
m__hmdb00174,m__hmdb00174,0.9910438962,1
veillonella_atypica,veillonella_atypica,0.9909959366,1
lachnospiraceae_bacterium_5_1_63faa,lachnospiraceae_bacterium_5_1_63faa,0.990913289,1
m__hmdb00222,m__hmdb00222,0.9891041154,1
m__hmdb00482,m__hmdb00482,0.9882674233,1
m__hmdb00956,m__hmdb00956,0.9874763623,1
m__hmdb00043,m__hmdb00043,0.9857825134,1
m__hmdb00510,m__hmdb00510,0.9846301101,1
m__hmdb01895,m__hmdb01895,0.9832613971,1
m__hmdb00039,m__hmdb00039,0.9816633314,1
coprococcus_catus,coprococcus_catus,0.9804246662,1
oscillibacter_unclassified,oscillibacter_unclassified,0.9791581784,1
m__hmdb01169,m__hmdb01169,0.9780462968,1
m__hmdb03464,m__hmdb03464,0.9757739522,1
clostridium_asparagiforme,clostridium_asparagiforme,0.9757207997,1
holdemania_filiformis,holdemania_filiformis,0.9756012686,1
pseudomonas_unclassified,pseudomonas_unclassified,0.973636879,1
;  q06996: l_sendf    ;  o55528: l_sendo,;  q06996: l_sendf    ;  o55528: l_sendo,0.9734684465,1
clostridiaceae_bacterium_jc118,clostridiaceae_bacterium_jc118,0.9712379244,1
m__hmdb00097,m__hmdb00097,0.9697432363,1
m__hmdb03357,bifidobacterium_adolescentis,0.977745524,0.99
dorea_unclassified,dorea_unclassified,0.9648886475,1
m__hmdb00128,m__hmdb00128,0.9631285069,1
m__hmdb00020,peptostreptococcaceae_noname_unclassified,0.9586563828,1
escherichia_unclassified,escherichia_unclassified,0.9584108349,1
anaerotruncus_colihominis,anaerotruncus_colihominis,0.952094294,1
m__hmdb00806,m__hmdb00806,0.9515205108,1
m__hmdb10169,m__hmdb10169,0.9506184516,1
eubacterium_ramulus,eubacterium_ramulus,0.9499783379,1
m__hmdb00699,m__hmdb00699,0.9498818948,1
mitsuokella_unclassified,transaldolase,-0.9485753479,1
holdemania_unclassified,formate-c-acetyltransferase-activating enzyme,-0.9481366607,1
m__hmdb00138,m__hmdb00138,0.9473843371,1
m__hmdb01149,m__hmdb01149,0.942390012,1
clostridium_leptum,clostridium_leptum,0.9413624953,1
m__hmdb00014,m__hmdb00014,0.9384065731,1
m__hmdb00637,m__hmdb00637,0.9376669294,1
eggerthella_unclassified,eggerthella_unclassified,0.9331077073,1
m__hmdb00715,m__hmdb00715,0.9327539593,1
m__hmdb03357,lachnospiraceae_bacterium_1_1_57faa,0.9625349581,0.95
;  q06996: l_sendf    ;  o55528: l_sendo,m__hmdb00089,-0.9721925457,0.94
bilophila_wadsworthia,bilophila_wadsworthia,0.9102045682,1
burkholderiales_bacterium_1_1_47,burkholderiales_bacterium_1_1_47,0.9070217297,1
lachnospiraceae_bacterium_8_1_57faa,lachnospiraceae_bacterium_8_1_57faa,0.9054235146,1
m__hmdb00019,ruminococcus_bromii,0.9254037383,0.97
ruminococcus_obeum,ruminococcus_obeum,0.8969167866,1
streptococcus_thermophilus,streptococcus_thermophilus,0.8966279995,1
lachnospiraceae_bacterium_7_1_58faa,lachnospiraceae_bacterium_7_1_58faa,0.8906895207,1
m__hmdb01895,veillonella_parvula,0.9241104891,0.96
m__hmdb00619,m__hmdb00619,0.8823952637,1
pseudomonas_unclassified,l-lactate dehydrogenase,-0.8773461051,1
m__hmdb00269,m__hmdb00269,0.8759912501,1
clostridium_citroniae,dna helicase,0.8747421672,1
streptococcus_salivarius,streptococcus_salivarius,0.8714155314,1
holdemania_unclassified,thymidylate synthase,-0.8670220956,0.99
m__hmdb00098,m__hmdb00098,0.8562312893,1
m__hmdb00452,bifidobacterium_longum,0.8548656508,1
ruminococcus_callidus,ruminococcus_callidus,0.8525647982,1
m__hmdb00056,m__hmdb00056,0.8499246238,1
holdemania_unclassified,holdemania_unclassified,0.8423646117,1
propionibacterium_acnes,propionibacterium_acnes,0.8407798845,1
m__hmdb00812,eubacterium_siraeum,0.9235153774,0.91
m__hmdb00036,m__hmdb00036,0.8396451739,1
clostridium_hathewayi,clostridium_hathewayi,0.8338289434,1
ruminococcaceae_bacterium_d16,ruminococcaceae_bacterium_d16,0.8252002884,1
m__hmdb00030,m__hmdb00030,0.8195464662,1
coprococcus_comes,coprococcus_comes,0.8188902146,1
ruminococcus_lactaris,ruminococcus_lactaris,0.8179223232,1
dorea_formicigenerans,dorea_formicigenerans,0.8146699632,1
m__hmdb00562,m__hmdb00562,0.8032983305,1
m__hmdb00630,m__hmdb00630,0.7907271869,1
clostridium_bartlettii,clostridium_bartlettii,0.7854531916,1
pseudomonas_unclassified,methylaspartate mutase,0.7814459032,1
m__hmdb00289,m__hmdb00289,0.7649912551,1
lachnospiraceae_bacterium_2_1_58faa,lachnospiraceae_bacterium_2_1_58faa,0.7641880443,1
m__hmdb00020,bacteroides_fragilis,-0.9040641527,0.84
clostridium_bolteae,clostridium_bolteae,0.7538253074,1
clostridiales_bacterium_1_7_47faa,clostridiales_bacterium_1_7_47faa,0.7533172035,1
eubacterium_hallii,eubacterium_hallii,0.7434195842,1
m__hmdb00626,m__hmdb00626,0.735876029,1
m__hmdb01547,bacteroides_massiliensis,0.7341511406,1
m__hmdb00725,dorea_longicatena,0.8482914213,0.86
m__hmdb00239,m__hmdb00239,0.7150657995,1
m__hmdb01232,m__hmdb01232,0.7024776001,1
ruminococcus_gnavus,ruminococcus_gnavus,0.6971405367,1
pseudomonas_unclassified,triose-phosphate isomerase,-0.7653078467,0.91
