source,target,weigh,bootscore
m__hmdb00812,m__hmdb00812,0.9999857278,1
m__hmdb00019,m__hmdb00019,0.9999800458,1
m__hmdb03357,m__hmdb03357,0.9999766059,1
m__hmdb00063,m__hmdb00063,0.9999225619,1
m__hmdb01169,m__hmdb01169,0.9999203006,1
m__hmdb01547,m__hmdb01547,0.9999183084,1
m__hmdb00197,m__hmdb00197,0.9999007079,1
m__hmdb00725,m__hmdb00725,0.9998677379,1
m__hmdb00452,m__hmdb00452,0.9998441077,1
m__hmdb01895,m__hmdb01895,0.999800561,1
m__hmdb00156,m__hmdb00156,0.9995781125,1
m__hmdb00139,m__hmdb00139,0.9994453271,1
m__hmdb00209,m__hmdb00209,0.9994132346,1
anaerotruncus_colihominis,anaerotruncus_colihominis,0.9993890025,1
m__hmdb00873,m__hmdb00873,0.9992360195,1
;  q06996: l_sendf    ;  o55528: l_sendo,;  q06996: l_sendf    ;  o55528: l_sendo,0.9992023934,1
m__hmdb00715,m__hmdb00715,0.9991990149,1
m__hmdb00699,m__hmdb00699,0.9991406286,1
m__hmdb00194,m__hmdb00194,0.9991369515,1
m__hmdb00118,m__hmdb00118,0.999108009,1
clostridium_citroniae,clostridium_citroniae,0.9990543438,1
m__hmdb00511,m__hmdb00511,0.9988677861,1
m__hmdb03464,m__hmdb03464,0.9987580007,1
m__hmdb00244,m__hmdb00244,0.9987366749,1
m__hmdb01232,m__hmdb01232,0.9986470269,1
m__hmdb00448,m__hmdb00448,0.9986343266,1
mitsuokella_unclassified,rna helicase,0.9985816068,1
m__hmdb11718,m__hmdb11718,0.9985750372,1
anaerotruncus_unclassified,anaerotruncus_unclassified,0.9985619841,1
m__hmdb00195,m__hmdb00195,0.9985440501,1
m__hmdb00630,m__hmdb00630,0.9985232221,1
m__hmdb00094,m__hmdb00094,0.9983619732,1
m__hmdb00174,m__hmdb00174,0.9979834323,1
m__hmdb00020,m__hmdb00020,0.9979098062,1
m__hmdb00098,m__hmdb00098,0.9977836911,1
m__hmdb04193,m__hmdb04193,0.9977316125,1
m__hmdb00764,m__hmdb00764,0.9977037889,1
m__hmdb00510,m__hmdb00510,0.9975881874,1
m__hmdb02123,m__hmdb02123,0.997124073,1
holdemania_unclassified,holdemania_unclassified,0.9966156589,1
m__hmdb00222,m__hmdb00222,0.9965280296,1
m__hmdb00067,m__hmdb00067,0.9960992112,1
clostridium_leptum,clostridium_leptum,0.9959765884,1
m__hmdb00262,m__hmdb00262,0.9959309384,1
mitsuokella_unclassified,mitsuokella_unclassified,0.9957154899,1
bilophila_unclassified,bilophila_unclassified,0.9952600175,1
ruminococcaceae_bacterium_d16,ruminococcaceae_bacterium_d16,0.9952202841,1
m__hmdb00296,m__hmdb00296,0.9942426839,1
m__hmdb00870,m__hmdb00870,0.9920454247,1
m__hmdb00482,m__hmdb00482,0.9920410719,1
bacteroides_xylanisolvens,bacteroides_xylanisolvens,0.9916361183,1
m__hmdb00043,m__hmdb00043,0.9897299967,1
m__hmdb00247,m__hmdb00247,0.9885989859,1
m__hmdb00039,m__hmdb00039,0.9871731494,1
holdemania_filiformis,holdemania_filiformis,0.9870756068,1
clostridium_hathewayi,clostridium_hathewayi,0.9866971394,1
m__hmdb10169,m__hmdb10169,0.9856835262,1
lachnospiraceae_bacterium_8_1_57faa,lachnospiraceae_bacterium_8_1_57faa,0.9855735868,1
clostridium_asparagiforme,clostridium_asparagiforme,0.9849111674,1
m__hmdb00128,m__hmdb00128,0.9845800256,1
veillonella_atypica,veillonella_atypica,0.9841670979,1
m__hmdb01169,bacteroides_vulgatus,0.9931468536,0.99
m__hmdb00806,m__hmdb00806,0.981352412,1
clostridiaceae_bacterium_jc118,clostridiaceae_bacterium_jc118,0.9805575274,1
m__hmdb00097,m__hmdb00097,0.9800939167,1
lachnospiraceae_bacterium_5_1_63faa,lachnospiraceae_bacterium_5_1_63faa,0.97898578,1
m__hmdb00637,m__hmdb00637,0.9768993509,1
clostridium_bartlettii,clostridium_bartlettii,0.9763438374,1
eggerthella_unclassified,eggerthella_unclassified,0.975581022,1
