source,target,weigh,bootscore
m__hmdb00812,m__hmdb00812,0.9999822003,1
m__hmdb00019,m__hmdb00019,0.9999750012,1
m__hmdb03357,m__hmdb03357,0.9999750012,1
m__hmdb00197,m__hmdb00197,0.9999569864,1
m__hmdb00063,m__hmdb00063,0.9999549056,1
m__hmdb01169,m__hmdb01169,0.9998935811,1
m__hmdb00244,m__hmdb00244,0.9998359367,1
m__hmdb00725,m__hmdb00725,0.9992343543,1
m__hmdb01547,m__hmdb01547,0.9991723449,1
m__hmdb00209,m__hmdb00209,0.9991614343,1
m__hmdb00118,m__hmdb00118,0.999110744,1
m__hmdb00699,m__hmdb00699,0.9990839945,1
m__hmdb00452,m__hmdb00452,0.9990753385,1
m__hmdb00873,m__hmdb00873,0.9989489315,1
m__hmdb00630,m__hmdb00630,0.9988989076,1
m__hmdb00020,m__hmdb00020,0.9988505703,1
m__hmdb00094,m__hmdb00094,0.9988328853,1
coprococcus_catus,coprococcus_catus,0.9988193933,1
m__hmdb00139,m__hmdb00139,0.9986942963,1
m__hmdb01232,m__hmdb01232,0.9985847532,1
anaerotruncus_unclassified,anaerotruncus_unclassified,0.998552528,1
m__hmdb00511,m__hmdb00511,0.9985246639,1
m__hmdb00156,m__hmdb00156,0.9985114125,1
m__hmdb00262,m__hmdb00262,0.9984778907,1
m__hmdb00194,m__hmdb00194,0.998445479,1
coprobacillus_unclassified,coprobacillus_unclassified,0.9984275602,1
m__hmdb00098,m__hmdb00098,0.9982569356,1
m__hmdb00174,m__hmdb00174,0.9978674625,1
m__hmdb00715,m__hmdb00715,0.9978333706,1
m__hmdb00195,m__hmdb00195,0.9978015892,1
m__hmdb00097,m__hmdb00097,0.9975478485,1
m__hmdb01895,m__hmdb01895,0.9975289039,1
holdemania_unclassified,holdemania_unclassified,0.9972729784,1
m__hmdb02123,m__hmdb02123,0.9967857014,1
clostridium_hathewayi,clostridium_hathewayi,0.9967281702,1
m__hmdb00764,m__hmdb00764,0.9964798134,1
m__hmdb03464,m__hmdb03464,0.9959799016,1
m__hmdb00067,m__hmdb00067,0.99583423,1
mitsuokella_unclassified,mitsuokella_unclassified,0.9957607706,1
m__hmdb00510,m__hmdb00510,0.9955657201,1
m__hmdb00043,m__hmdb00043,0.9951947378,1
m__hmdb11718,m__hmdb11718,0.9951901092,1
lachnospiraceae_bacterium_8_1_57faa,lachnospiraceae_bacterium_8_1_57faa,0.9947903417,1
m__hmdb00222,m__hmdb00222,0.994564926,1
m__hmdb04193,m__hmdb04193,0.9933809814,1
bilophila_unclassified,bilophila_unclassified,0.9931584817,1
m__hmdb00448,m__hmdb00448,0.9924477422,1
m__hmdb00870,m__hmdb00870,0.9923774234,1
anaerotruncus_colihominis,anaerotruncus_colihominis,0.9921919575,1
m__hmdb00039,m__hmdb00039,0.991523956,1
m__hmdb10169,m__hmdb10169,0.9906309181,1
clostridium_asparagiforme,clostridium_asparagiforme,0.990222302,1
m__hmdb00296,m__hmdb00296,0.989208721,1
clostridiales_bacterium_1_7_47faa,clostridiales_bacterium_1_7_47faa,0.9889177216,1
;  q06996: l_sendf    ;  o55528: l_sendo,;  q06996: l_sendf    ;  o55528: l_sendo,0.9887054027,1
