source,target,weigh,bootscore
m__hmdb03357,m__hmdb03357,0.9999887811,1
m__hmdb00019,m__hmdb00019,0.9999867507,1
m__hmdb00812,m__hmdb00812,0.9999733387,1
m__hmdb00063,m__hmdb00063,0.9999478556,1
m__hmdb00197,m__hmdb00197,0.9999445835,1
m__hmdb00725,m__hmdb00725,0.9998515008,1
anaerotruncus_colihominis,anaerotruncus_colihominis,0.9997888063,1
m__hmdb00156,m__hmdb00156,0.9996671121,1
m__hmdb00244,m__hmdb00244,0.9995947789,1
m__hmdb00209,m__hmdb00209,0.9994850535,1
m__hmdb00139,m__hmdb00139,0.9994799551,1
m__hmdb01895,m__hmdb01895,0.9994558738,1
m__hmdb00118,m__hmdb00118,0.9994222412,1
m__hmdb00094,m__hmdb00094,0.9993408869,1
veillonella_atypica,veillonella_atypica,0.9993285239,1
m__hmdb02123,m__hmdb02123,0.9992631165,1
m__hmdb00194,m__hmdb00194,0.9992413992,1
m__hmdb00452,m__hmdb00452,0.9992051732,1
coprococcus_catus,coprococcus_catus,0.9989751292,1
m__hmdb00873,m__hmdb00873,0.9987466209,1
m__hmdb00715,m__hmdb00715,0.9987074485,1
m__hmdb00764,m__hmdb00764,0.9985601163,1
m__hmdb01547,m__hmdb01547,0.9985350601,1
m__hmdb00511,m__hmdb00511,0.9984726958,1
m__hmdb00020,m__hmdb00020,0.9983858304,1
m__hmdb11718,m__hmdb11718,0.9983543992,1
m__hmdb00448,m__hmdb00448,0.9983201687,1
clostridium_citroniae,clostridium_citroniae,0.998228524,1
m__hmdb03464,m__hmdb03464,0.9981475438,1
lachnospiraceae_bacterium_5_1_63faa,lachnospiraceae_bacterium_5_1_63faa,0.998090902,1
mitsuokella_unclassified,mitsuokella_unclassified,0.9980265214,1
m__hmdb00870,m__hmdb00870,0.9978438129,1
m__hmdb00195,m__hmdb00195,0.9977756346,1
escherichia_unclassified,escherichia_unclassified,0.997624263,1
m__hmdb04193,m__hmdb04193,0.997375816,1
m__hmdb00067,m__hmdb00067,0.9972511455,1
m__hmdb00296,m__hmdb00296,0.9968035252,1
anaerotruncus_unclassified,anaerotruncus_unclassified,0.9964365041,1
m__hmdb00510,m__hmdb00510,0.9961878498,1
m__hmdb00262,m__hmdb00262,0.9958922773,1
m__hmdb00956,m__hmdb00956,0.9958705817,1
m__hmdb00222,m__hmdb00222,0.9958614663,1
eubacterium_ramulus,eubacterium_ramulus,0.9956663406,1
m__hmdb00247,m__hmdb00247,0.9956188566,1
m__hmdb00174,m__hmdb00174,0.9948867276,1
m__hmdb00482,m__hmdb00482,0.9945578062,1
m__hmdb00365,m__hmdb00365,0.9943889971,1
m__hmdb00043,m__hmdb00043,0.9943016257,1
clostridiaceae_bacterium_jc118,clostridiaceae_bacterium_jc118,0.9942491986,1
clostridium_bolteae,clostridium_bolteae,0.9920532996,1
holdemania_unclassified,holdemania_unclassified,0.9920417382,1
oscillibacter_unclassified,oscillibacter_unclassified,0.9905632403,1
ruminococcus_torques,ruminococcus_torques,0.9905126834,1
holdemania_filiformis,holdemania_filiformis,0.9897766338,1
m__hmdb00039,m__hmdb00039,0.9860692494,1
m__hmdb10169,m__hmdb10169,0.9836763346,1
holdemania_unclassified,formate-c-acetyltransferase-activating enzyme,-0.9833291312,1
m__hmdb00097,m__hmdb00097,0.9818597195,1
m__hmdb00806,m__hmdb00806,0.9816443374,1
clostridium_asparagiforme,clostridium_asparagiforme,0.9809428121,1
m__hmdb01169,m__hmdb01169,0.9805148651,1
dorea_unclassified,dorea_unclassified,0.9800356164,1
m__hmdb00128,m__hmdb00128,0.9798606987,1
pseudomonas_unclassified,pseudomonas_unclassified,0.979459056,1
eggerthella_unclassified,eggerthella_unclassified,0.9782419892,1
lachnospiraceae_bacterium_2_1_58faa,lachnospiraceae_bacterium_2_1_58faa,0.9769063517,1
m__hmdb00637,m__hmdb00637,0.9747222602,1
m__hmdb00138,m__hmdb00138,0.9746165995,1
m__hmdb01149,m__hmdb01149,0.9741843135,1
;  q06996: l_sendf    ;  o55528: l_sendo,;  q06996: l_sendf    ;  o55528: l_sendo,0.9738149452,1
fe3+-transporting atpase,fe3+-transporting atpase,0.9686549147,1
m__hmdb00014,m__hmdb00014,0.9674739625,1
lachnospiraceae_bacterium_7_1_58faa,lachnospiraceae_bacterium_7_1_58faa,0.9661864781,1
clostridium_citroniae,dna helicase,0.9640662882,1
mitsuokella_unclassified,transaldolase,-0.9605998871,1
odoribacter_splanchnicus,odoribacter_splanchnicus,0.9593035147,1
m__hmdb00020,peptostreptococcaceae_noname_unclassified,0.9584118927,1
parabacteroides_unclassified,parabacteroides_unclassified,0.9555443607,1
m__hmdb00699,m__hmdb00699,0.9548483832,1
burkholderiales_bacterium_1_1_47,burkholderiales_bacterium_1_1_47,0.9544152112,1
ruminococcus_obeum,ruminococcus_obeum,0.9541378579,1
lachnospiraceae_bacterium_8_1_57faa,lachnospiraceae_bacterium_8_1_57faa,0.9537669024,1
m__hmdb00562,m__hmdb00562,0.9532807575,1
glycerate 3-kinase,glycerate 3-kinase,0.9525963269,1
m__hmdb01169,bacteroides_vulgatus,0.967094575,0.98
bilophila_wadsworthia,bilophila_wadsworthia,0.9441415575,1
m__hmdb00619,m__hmdb00619,0.9427244051,1
clostridium_leptum,clostridium_leptum,0.9418802729,1
streptococcus_thermophilus,streptococcus_thermophilus,0.9383846786,1
ruminococcaceae_bacterium_d16,ruminococcaceae_bacterium_d16,0.9321373545,1
m__hmdb00269,m__hmdb00269,0.928697558,1
m__hmdb00036,m__hmdb00036,0.9272960433,1
m__hmdb03357,lachnospiraceae_bacterium_1_1_57faa,0.9641572302,0.95
;  q06996: l_sendf    ;  o55528: l_sendo,m__hmdb00089,-0.9779419685,0.93
ruminococcus_lactaris,ruminococcus_lactaris,0.9074066466,1
glycerol kinase,glycerol kinase,0.9072921561,1
propionibacterium_acnes,shikimate kinase,-0.9059165216,1
ruminococcus_gnavus,ruminococcus_gnavus,0.9058326656,1
m__hmdb00056,m__hmdb00056,0.9050799171,1
ribulose-bisphosphate carboxylase,ribulose-bisphosphate carboxylase,0.9012471451,1
s-ribosylhomocysteine lyase,s-ribosylhomocysteine lyase,0.8989716865,1
pseudomonas_unclassified,l-lactate dehydrogenase,-0.896917554,1
m__hmdb00626,m__hmdb00626,0.8962622621,1
eubacterium_hallii,eubacterium_hallii,0.8848233413,1
pseudomonas_unclassified,methylaspartate mutase,0.8833979917,1
