source,target,weigh,bootscore
m__hmdb00812,m__hmdb00812,0.9999656936,1
m__hmdb00063,m__hmdb00063,0.9999345536,1
m__hmdb01547,m__hmdb01547,0.999701473,1
clostridium_citroniae,clostridium_citroniae,0.9996907743,1
m__hmdb00725,m__hmdb00725,0.9992001188,1
m__hmdb00197,m__hmdb00197,0.9988298642,1
m__hmdb00452,m__hmdb00452,0.9987928892,1
m__hmdb03357,m__hmdb03357,0.9985622116,1
mitsuokella_unclassified,mitsuokella_unclassified,0.9984403451,1
m__hmdb00019,m__hmdb00019,0.998186002,1
m__hmdb00156,m__hmdb00156,0.9981569471,1
m__hmdb00244,m__hmdb00244,0.9981243989,1
clostridium_asparagiforme,clostridium_asparagiforme,0.9978437278,1
anaerotruncus_unclassified,anaerotruncus_unclassified,0.9976987606,1
m__hmdb00511,m__hmdb00511,0.9975568237,1
lachnospiraceae_bacterium_5_1_63faa,lachnospiraceae_bacterium_5_1_63faa,0.9966262239,1
m__hmdb00118,m__hmdb00118,0.9952777419,1
m__hmdb00020,m__hmdb00020,0.9949944335,1
holdemania_unclassified,holdemania_unclassified,0.9936859255,1
m__hmdb03464,m__hmdb03464,0.993110428,1
m__hmdb00209,m__hmdb00209,0.993087398,1
m__hmdb00699,m__hmdb00699,0.9920122253,1
m__hmdb00482,m__hmdb00482,0.9917658251,1
bilophila_wadsworthia,bilophila_wadsworthia,0.9910406276,1
dorea_formicigenerans,dorea_formicigenerans,0.9901715181,1
m__hmdb00365,m__hmdb00365,0.9881499429,1
eubacterium_ramulus,eubacterium_ramulus,0.9878968184,1
m__hmdb00194,m__hmdb00194,0.9867311719,1
m__hmdb11718,m__hmdb11718,0.9865287654,1
m__hmdb00956,m__hmdb00956,0.9862408127,1
dorea_unclassified,dorea_unclassified,0.9860942919,1
holdemania_filiformis,holdemania_filiformis,0.9846665643,1
m__hmdb00510,m__hmdb00510,0.9845798996,1
erysipelotrichaceae_bacterium_6_1_45,erysipelotrichaceae_bacterium_6_1_45,0.984283873,1
m__hmdb00764,m__hmdb00764,0.9838442574,1
m__hmdb00039,m__hmdb00039,0.9834220175,1
holdemania_unclassified,formate-c-acetyltransferase-activating enzyme,-0.9827368371,1
m__hmdb01169,m__hmdb01169,0.97891519,1
lachnospiraceae_bacterium_2_1_58faa,lachnospiraceae_bacterium_2_1_58faa,0.9788613926,1
m__hmdb00715,m__hmdb00715,0.976998212,1
;  q06996: l_sendf    ;  o55528: l_sendo,;  q06996: l_sendf    ;  o55528: l_sendo,0.9743579665,1
streptococcus_thermophilus,streptococcus_thermophilus,0.9741765233,1
m__hmdb00448,m__hmdb00448,0.9707372914,1
coprococcus_catus,coprococcus_catus,0.9700634638,1
m__hmdb00094,m__hmdb00094,0.9695012667,1
m__hmdb02123,m__hmdb02123,0.9682046034,1
m__hmdb00195,m__hmdb00195,0.9678397018,1
parasutterella_excrementihominis,parasutterella_excrementihominis,0.9677512936,1
m__hmdb00043,m__hmdb00043,0.9669099138,1
m__hmdb00128,m__hmdb00128,0.9640284244,1
alistipes_shahii,alistipes_shahii,0.9633801851,1
m__hmdb00806,m__hmdb00806,0.9616370508,1
m__hmdb00139,m__hmdb00139,0.9616057933,1
m__hmdb00296,m__hmdb00296,0.9610624245,1
m__hmdb01895,m__hmdb01895,0.9609470187,1
mitsuokella_unclassified,transaldolase,-0.960168982,1
clostridium_leptum,clostridium_leptum,0.9598396517,1
m__hmdb10169,m__hmdb10169,0.9570439078,1
anaerostipes_hadrus,anaerostipes_hadrus,0.9566276789,1
m__hmdb00562,m__hmdb00562,0.9463125148,1
lachnospiraceae_bacterium_7_1_58faa,lachnospiraceae_bacterium_7_1_58faa,0.9452366569,1
lachnospiraceae_bacterium_8_1_57faa,lachnospiraceae_bacterium_8_1_57faa,0.9345175126,1
m__hmdb00619,m__hmdb00619,0.9280548093,1
m__hmdb00067,m__hmdb00067,0.9248117748,1
barnesiella_intestinihominis,barnesiella_intestinihominis,0.9193572246,1
propionibacterium_acnes,propionibacterium_acnes,0.9154304693,1
m__hmdb00873,m__hmdb00873,0.9151857943,1
clostridium_citroniae,dna helicase,0.9046624416,1
clostridiaceae_bacterium_jc118,clostridiaceae_bacterium_jc118,0.9027847857,1
bacteroides_faecis,bacteroides_faecis,0.898355629,1
pseudomonas_unclassified,l-lactate dehydrogenase,-0.8959730881,1
m__hmdb00870,m__hmdb00870,0.895792128,1
coprobacillus_unclassified,ruminococcus_gnavus,0.8950298638,1
glycerol kinase,glycerol kinase,0.8883447866,1
coprobacillus_unclassified,coprobacillus_unclassified,0.8856400504,1
m__hmdb00174,m__hmdb00174,0.8840476894,1
streptococcus_salivarius,streptococcus_salivarius,0.8833919766,1
veillonella_atypica,veillonella_atypica,0.8810611874,1
;  q06996: l_sendf    ;  o55528: l_sendo,m__hmdb00089,-0.9701287218,0.9
m__hmdb00262,m__hmdb00262,0.8694291071,1
holdemania_unclassified,thymidylate synthase,-0.8868822472,0.98
m__hmdb00637,m__hmdb00637,0.8674946291,1
m__hmdb04193,m__hmdb04193,0.857111891,1
m__hmdb01149,m__hmdb01149,0.8560847903,1
m__hmdb00098,m__hmdb00098,0.8536060904,1
propionibacterium_acnes,parabacteroides_distasonis,-0.8499376,1
lachnospiraceae_bacterium_3_1_57faa_ct1,lachnospiraceae_bacterium_3_1_57faa_ct1,0.8432991853,1
pseudomonas_unclassified,methylaspartate mutase,0.8402936411,1
ruminococcus_obeum,ruminococcus_obeum,0.8349011778,1
m__hmdb00247,m__hmdb00247,0.8314622516,1
burkholderiales_bacterium_1_1_47,burkholderiales_bacterium_1_1_47,0.8290290272,1
anaerotruncus_colihominis,anaerotruncus_colihominis,0.8268682297,1
m__hmdb00222,m__hmdb00222,0.8240697656,1
clostridiales_bacterium_1_7_47faa,clostridiales_bacterium_1_7_47faa,0.8236446972,1
m__hmdb00097,m__hmdb00097,0.8169997093,1
3-hydroxyacyl-acyl-carrier-protein dehydratase,3-hydroxyacyl-acyl-carrier-protein dehydratase,0.79827767,1
erysipelotrichaceae_bacterium_6_1_45,eubacterium_siraeum,0.8339894133,0.95
ruminococcus_bromii,ruminococcus_bromii,0.7905600813,1
collinsella_aerofaciens,collinsella_aerofaciens,0.7898096446,1
pseudomonas_unclassified,escherichia_coli,-0.8127935615,0.97
clostridium_bartlettii,veillonella_parvula,0.8807936757,0.89
phosphatidate cytidylyltransferase,phosphatidate cytidylyltransferase,0.7771210059,1
eubacterium_hallii,eubacterium_hallii,0.7748105906,1
roseburia_hominis,roseburia_hominis,0.7715971306,1
erysipelotrichaceae_bacterium_6_1_45,peroxiredoxin,0.7633340719,1
bacteroides_finegoldii,bacteroides_finegoldii,0.7623580721,1
pseudomonas_unclassified,l-serine ammonia-lyase,-0.760290639,1
m__hmdb00630,m__hmdb00630,0.7593847915,1
parabacteroides_merdae,parabacteroides_merdae,0.7579865209,1
veillonella_dispar,veillonella_dispar,0.7529968413,1
fe3+-transporting atpase,fe3+-transporting atpase,0.7524907498,1
ruminococcus_lactaris,ruminococcus_lactaris,0.745348913,1
m__hmdb00626,m__hmdb00626,0.7442640517,1
clostridium_bartlettii,glyceraldehyde-3-phosphate dehydrogenase phosphorylating,-0.7458684373,0.98
m__hmdb00030,m__hmdb00030,0.7284692748,1
eggerthella_unclassified,eggerthella_unclassified,0.7276101557,1
m__hmdb01232,m__hmdb01232,0.7163404203,1
s-ribosylhomocysteine lyase,s-ribosylhomocysteine lyase,0.711913232,1
;  q06996: l_sendf    ;  o55528: l_sendo,pseudomonas_unclassified,-0.7075879866,1
anaerotruncus_unclassified,m__hmdb00269,-0.8092256502,0.87
ribulose-bisphosphate carboxylase,ribulose-bisphosphate carboxylase,0.7036901063,1
propionibacterium_acnes,hydroxylamine reductase,0.6976508484,1
pseudomonas_unclassified,triose-phosphate isomerase,-0.763379969,0.9
m__hmdb00239,m__hmdb00239,0.6854381789,1
pseudomonas_unclassified,ubiquinol oxidase electrogenic: non h+-transporting,0.6851678169,1
eggerthella_unclassified,m__hmdb00289,-0.8226245903,0.83
pseudomonas_unclassified,protein-npi-phosphohistidine-sugar phosphotransferase,-0.811124591,0.84
m__hmdb01547,bacteroides_massiliensis,0.7009108453,0.97
dorea_longicatena,dorea_longicatena,0.679089111,1
pseudomonas_unclassified,ribulose-phosphate 3-epimerase,0.6753180136,1
mitsuokella_unclassified,m__hmdb00138,0.9215087907,0.73
dihydroorotate dehydrogenase quinone,dihydroorotate dehydrogenase quinone,0.6707823022,1
glycerate 3-kinase,glycerate 3-kinase,0.6690929153,1
propionibacterium_acnes,shikimate kinase,-0.6651176401,1
clostridiaceae_bacterium_jc118,aldose 1-epimerase,0.776637525,0.85
bacteroides_caccae,bacteroides_caccae,0.6586612881,1
m__hmdb00014,m__hmdb00014,0.6529042164,1
clostridium_bartlettii,roseburia_inulinivorans,-0.6565659279,0.99
bacteroides_xylanisolvens,bacteroides_xylanisolvens,0.6405609171,1
roseburia_unclassified,roseburia_unclassified,0.6399693541,1
m__hmdb00296,akkermansia_muciniphila,0.687039277,0.93
clostridiaceae_bacterium_jc118,4-cytidine 5-diphospho-2-c-methyl-d-erythritol kinase,0.708374488,0.9
clostridiaceae_bacterium_jc118,glutamate decarboxylase,-0.7067161015,0.88
erysipelotrichaceae_bacterium_6_1_45,enoyl-coa hydratase,0.6218456423,1
eggerthella_unclassified,glucose-6-phosphate dehydrogenase nadp+,0.8619284407,0.72
clostridiaceae_bacterium_jc118,m__hmdb00056,-0.8007633912,0.76
orotidine-5-phosphate decarboxylase,orotidine-5-phosphate decarboxylase,0.6063111678,1
flavonifractor_plautii,flavonifractor_plautii,0.5986091126,1
clostridium_bartlettii,fructose-bisphosphate aldolase,0.6293529074,0.95
escherichia_unclassified,escherichia_unclassified,0.5957652317,1
holdemania_unclassified,glutamate dehydrogenase,-0.6516159859,0.91
m__hmdb00156,alistipes_finegoldii,0.5752176282,1
veillonella_dispar,eubacterium_eligens,0.5712722351,1
preq1 synthase,preq1 synthase,0.5679787942,1
bacteroides_cellulosilyticus,bacteroides_cellulosilyticus,0.56614904,1
odoribacter_splanchnicus,odoribacter_splanchnicus,0.5653246029,1
5-formyltetrahydrofolate cyclo-ligase,5-formyltetrahydrofolate cyclo-ligase,0.5623265656,1
clostridiaceae_bacterium_jc118,endopeptidase clp,0.7113134479,0.79
pyridoxine 5-phosphate synthase,pyridoxine 5-phosphate synthase,0.5574911269,1
