source,target,weigh,bootscore
m__hmdb00019,m__hmdb00019,0.99992558,1
m__hmdb01169,m__hmdb01169,0.999879751,1
m__hmdb00197,m__hmdb00197,0.9997192825,1
m__hmdb00063,m__hmdb00063,0.9996534712,1
m__hmdb00812,m__hmdb00812,0.9995462844,1
m__hmdb03357,m__hmdb03357,0.9985778403,1
m__hmdb00244,m__hmdb00244,0.9984273169,1
m__hmdb01232,m__hmdb01232,0.9982125743,1
;  q06996: l_sendf    ;  o55528: l_sendo,;  q06996: l_sendf    ;  o55528: l_sendo,0.9978757633,1
mitsuokella_unclassified,mitsuokella_unclassified,0.9974580523,1
clostridium_asparagiforme,clostridium_asparagiforme,0.996356675,1
clostridium_citroniae,clostridium_citroniae,0.9956429867,1
m__hmdb00118,m__hmdb00118,0.991509479,1
m__hmdb01547,m__hmdb01547,0.9912814008,1
m__hmdb00094,m__hmdb00094,0.9912098176,1
m__hmdb00511,m__hmdb00511,0.9891940544,1
m__hmdb11718,m__hmdb11718,0.988610964,1
erysipelotrichaceae_bacterium_6_1_45,erysipelotrichaceae_bacterium_6_1_45,0.98828389,1
m__hmdb00043,m__hmdb00043,0.9877451783,1
clostridiales_bacterium_1_7_47faa,clostridiales_bacterium_1_7_47faa,0.9875896534,1
pseudomonas_unclassified,streptococcus_parasanguinis,0.9872086538,1
m__hmdb00195,m__hmdb00195,0.9828905375,1
holdemania_filiformis,holdemania_filiformis,0.9818225506,1
m__hmdb00139,m__hmdb00139,0.9812558146,1
anaerotruncus_unclassified,anaerotruncus_unclassified,0.9788959935,1
holdemania_unclassified,holdemania_unclassified,0.9787260927,1
m__hmdb03464,m__hmdb03464,0.9780564046,1
mitsuokella_unclassified,rna helicase,0.9777610669,1
m__hmdb00452,m__hmdb00452,0.9773004116,1
dorea_formicigenerans,dorea_formicigenerans,0.9765307108,1
m__hmdb00039,m__hmdb00039,0.9760957169,1
eubacterium_ramulus,eubacterium_ramulus,0.9760658808,1
dorea_unclassified,dorea_unclassified,0.9752138267,1
m__hmdb01895,m__hmdb01895,0.9749612748,1
m__hmdb00209,m__hmdb00209,0.9731735188,1
holdemania_unclassified,akkermansia_muciniphila,0.9825379261,0.99
coprococcus_catus,coprococcus_catus,0.9725443357,1
m__hmdb00020,m__hmdb00020,0.9719262054,1
m__hmdb00448,m__hmdb00448,0.9708386958,1
m__hmdb00067,m__hmdb00067,0.9672236906,1
m__hmdb00699,m__hmdb00699,0.9658092199,1
m__hmdb00725,m__hmdb00725,0.9635942889,1
m__hmdb00156,m__hmdb00156,0.960941001,1
m__hmdb00194,m__hmdb00194,0.9606337347,1
m__hmdb00764,m__hmdb00764,0.9597112179,1
clostridium_bartlettii,clostridium_bartlettii,0.9573597082,1
m__hmdb00715,m__hmdb00715,0.9545873728,1
m__hmdb00097,m__hmdb00097,0.947099342,1
lachnospiraceae_bacterium_2_1_58faa,lachnospiraceae_bacterium_2_1_58faa,0.9435292173,1
ruminococcus_bromii,ruminococcus_bromii,0.9416502513,1
alistipes_shahii,alistipes_shahii,0.9415288727,1
m__hmdb00296,m__hmdb00296,0.9408299648,1
m__hmdb00098,m__hmdb00098,0.9282955598,1
ruminococcus_obeum,ruminococcus_obeum,0.9274078184,1
m__hmdb00510,m__hmdb00510,0.9249941057,1
m__hmdb00630,m__hmdb00630,0.9242799548,1
pseudomonas_unclassified,3-hydroxyacyl-acyl-carrier-protein dehydratase,-0.918160509,1
m__hmdb00873,m__hmdb00873,0.9127762142,1
m__hmdb00806,m__hmdb00806,0.8917119623,1
m__hmdb00262,m__hmdb00262,0.8889873923,1
parasutterella_excrementihominis,parasutterella_excrementihominis,0.8870920286,1
veillonella_dispar,veillonella_dispar,0.8814810705,1
m__hmdb10169,m__hmdb10169,0.8778797655,1
anaerostipes_hadrus,escherichia_unclassified,0.8857555173,0.99
m__hmdb00870,m__hmdb00870,0.8751799053,1
bilophila_wadsworthia,bilophila_wadsworthia,0.8730008492,1
m__hmdb00247,m__hmdb00247,0.8724024853,1
ubiquinol oxidase electrogenic: non h+-transporting,ubiquinol oxidase electrogenic: non h+-transporting,0.8709970553,1
m__hmdb00619,m__hmdb00619,0.8651313555,1
m__hmdb04193,m__hmdb04193,0.8556605849,1
pseudomonas_unclassified,fructose-bisphosphate aldolase,-0.8508850378,1
m__hmdb00482,m__hmdb00482,0.8488404768,1
pseudomonas_unclassified,protein-npi-phosphohistidine-sugar phosphotransferase,0.8931610679,0.95
bacteroides_xylanisolvens,bacteroides_xylanisolvens,0.848303876,1
lachnospiraceae_bacterium_1_1_57faa,lachnospiraceae_bacterium_1_1_57faa,0.8479640069,1
clostridium_leptum,clostridium_leptum,0.8458762845,1
anaerotruncus_colihominis,anaerotruncus_colihominis,0.8455900298,1
erysipelotrichaceae_bacterium_6_1_45,eubacterium_siraeum,0.8344047132,1
m__hmdb00174,m__hmdb00174,0.8298830326,1
ruminococcaceae_bacterium_d16,m__hmdb01991,0.8288644115,1
streptococcus_salivarius,serine o-acetyltransferase,0.8263764964,1
erysipelotrichaceae_bacterium_6_1_45,enoyl-coa hydratase,0.8191697504,1
