source,target,weigh,bootscore
clostridium_asparagiforme,clostridium_asparagiforme,0.9987708832,1
clostridium_citroniae,clostridium_citroniae,0.9968842371,1
lachnospiraceae_bacterium_5_1_63faa,lachnospiraceae_bacterium_5_1_63faa,0.9965847873,1
anaerotruncus_unclassified,anaerotruncus_unclassified,0.9952032291,1
holdemania_unclassified,holdemania_unclassified,0.9939521793,1
lachnospiraceae_bacterium_2_1_58faa,lachnospiraceae_bacterium_2_1_58faa,0.9934778447,1
dorea_unclassified,dorea_unclassified,0.9921327748,1
mitsuokella_unclassified,mitsuokella_unclassified,0.9914489825,1
propionibacterium_acnes,propionibacterium_acnes,0.9902637321,1
dorea_formicigenerans,dorea_formicigenerans,0.9897000305,1
pseudomonas_unclassified,pseudomonas_unclassified,0.989569471,1
clostridium_leptum,clostridium_leptum,0.9882079358,1
coprococcus_catus,coprococcus_catus,0.9875579162,1
streptococcus_thermophilus,streptococcus_thermophilus,0.9819033843,1
holdemania_filiformis,holdemania_filiformis,0.9731411176,1
bilophila_unclassified,bilophila_unclassified,0.9701284595,1
parasutterella_excrementihominis,parasutterella_excrementihominis,0.967713986,1
alistipes_onderdonkii,alistipes_onderdonkii,0.96403175,1
alistipes_shahii,alistipes_shahii,0.9628825177,1
anaerostipes_hadrus,anaerostipes_hadrus,0.9566078776,1
lachnospiraceae_bacterium_8_1_57faa,lachnospiraceae_bacterium_8_1_57faa,0.9344626622,1
anaerotruncus_colihominis,anaerotruncus_colihominis,0.9288329697,1
clostridiaceae_bacterium_jc118,clostridiaceae_bacterium_jc118,0.9030105827,1
lachnospiraceae_bacterium_5_1_63faa,bacteroides_massiliensis,0.8953793304,1
coprobacillus_unclassified,ruminococcus_gnavus,0.8836814382,1
streptococcus_salivarius,streptococcus_salivarius,0.8818206079,1
erysipelotrichaceae_bacterium_6_1_45,erysipelotrichaceae_bacterium_6_1_45,0.8660985962,1
coprobacillus_unclassified,coprobacillus_unclassified,0.8452125875,1
bacteroides_finegoldii,bacteroides_finegoldii,0.8402754446,1
lachnospiraceae_bacterium_3_1_57faa_ct1,lachnospiraceae_bacterium_3_1_57faa_ct1,0.8354155277,1
burkholderiales_bacterium_1_1_47,burkholderiales_bacterium_1_1_47,0.8302488017,1
lachnospiraceae_bacterium_7_1_58faa,lachnospiraceae_bacterium_7_1_58faa,0.8235693949,1
akkermansia_muciniphila,akkermansia_muciniphila,0.8225703356,1
clostridiales_bacterium_1_7_47faa,clostridiales_bacterium_1_7_47faa,0.8220483161,1
bacteroides_cellulosilyticus,bacteroides_cellulosilyticus,0.8052624574,1
roseburia_hominis,roseburia_hominis,0.7964750668,1
ruminococcus_bromii,ruminococcus_bromii,0.7936449058,1
holdemania_filiformis,bacteroides_stercoris,0.8511785684,0.93
collinsella_aerofaciens,collinsella_aerofaciens,0.7884161844,1
pseudomonas_unclassified,escherichia_coli,-0.8124834884,0.97
erysipelotrichaceae_bacterium_6_1_45,eubacterium_siraeum,0.833318346,0.94
eubacterium_hallii,eubacterium_hallii,0.7742346961,1
parabacteroides_merdae,parabacteroides_merdae,0.7576239954,1
veillonella_dispar,veillonella_dispar,0.7527458866,1
clostridium_bartlettii,veillonella_parvula,0.8304522952,0.88
eggerthella_unclassified,eggerthella_unclassified,0.7280352671,1
ruminococcus_obeum,ruminococcus_obeum,0.7240926048,1
lachnospiraceae_bacterium_8_1_57faa,peptostreptococcaceae_noname_unclassified,0.7159818651,0.97
dorea_longicatena,dorea_longicatena,0.6764330126,1
veillonella_atypica,veillonella_atypica,0.6689269447,1
dorea_unclassified,bacteroides_vulgatus,0.9096036438,0.73
bacteroides_caccae,bacteroides_caccae,0.6518910161,1
roseburia_unclassified,roseburia_unclassified,0.6400342864,1
clostridium_clostridioforme,clostridium_clostridioforme,0.634797447,1
clostridium_bartlettii,roseburia_inulinivorans,-0.6361858949,0.99
lachnospiraceae_bacterium_1_1_57faa,lachnospiraceae_bacterium_1_1_57faa,0.6257161015,1
