source,target,weigh,bootscore
m__hmdb01169,m__hmdb01169,0.9998236617,1
m__hmdb00197,m__hmdb00197,0.9996242535,1
m__hmdb00019,m__hmdb00019,0.999489156,1
m__hmdb00063,m__hmdb00063,0.9988815218,1
m__hmdb00244,m__hmdb00244,0.9983624684,1
m__hmdb00812,m__hmdb00812,0.9981509358,1
m__hmdb03357,m__hmdb03357,0.998094359,1
m__hmdb01232,m__hmdb01232,0.9978397423,1
;  q06996: l_sendf    ;  o55528: l_sendo,;  q06996: l_sendf    ;  o55528: l_sendo,0.9976773812,1
mitsuokella_unclassified,mitsuokella_unclassified,0.9953591004,1
clostridium_asparagiforme,clostridium_asparagiforme,0.9943666467,1
clostridium_citroniae,clostridium_citroniae,0.993696699,1
m__hmdb01547,m__hmdb01547,0.9897878038,1
m__hmdb00094,m__hmdb00094,0.9895348812,1
m__hmdb00511,m__hmdb00511,0.9867865438,1
m__hmdb00118,m__hmdb00118,0.9859735255,1
clostridiales_bacterium_1_7_47faa,clostridiales_bacterium_1_7_47faa,0.9841674641,1
m__hmdb00195,m__hmdb00195,0.9817892187,1
holdemania_unclassified,akkermansia_muciniphila,0.9815937836,1
m__hmdb11718,m__hmdb11718,0.9784227783,1
m__hmdb00139,m__hmdb00139,0.9768043225,1
m__hmdb00452,m__hmdb00452,0.9742648311,1
holdemania_unclassified,holdemania_unclassified,0.9741250504,1
anaerotruncus_unclassified,anaerotruncus_unclassified,0.9731858239,1
m__hmdb00043,m__hmdb00043,0.971766166,1
m__hmdb00039,m__hmdb00039,0.9697730701,1
m__hmdb03464,m__hmdb03464,0.968695607,1
mitsuokella_unclassified,rna helicase,0.9686349294,1
m__hmdb00020,m__hmdb00020,0.9679960313,1
dorea_unclassified,dorea_unclassified,0.966704749,1
m__hmdb00448,m__hmdb00448,0.9658605974,1
m__hmdb00209,m__hmdb00209,0.9651941952,1
m__hmdb00725,m__hmdb00725,0.9635047877,1
m__hmdb01895,m__hmdb01895,0.9631243066,1
holdemania_filiformis,holdemania_filiformis,0.962249847,1
coprococcus_catus,coprococcus_catus,0.9608274595,1
pseudomonas_unclassified,streptococcus_parasanguinis,0.9586974043,1
m__hmdb00699,m__hmdb00699,0.9544667693,1
m__hmdb00715,m__hmdb00715,0.9538922768,1
m__hmdb00764,m__hmdb00764,0.9484120488,1
m__hmdb00194,m__hmdb00194,0.9355760272,1
m__hmdb00156,m__hmdb00156,0.9341220611,1
erysipelotrichaceae_bacterium_6_1_45,erysipelotrichaceae_bacterium_6_1_45,0.9307308901,1
m__hmdb00296,m__hmdb00296,0.9301703293,1
alistipes_shahii,alistipes_shahii,0.9275848228,1
m__hmdb00098,m__hmdb00098,0.9260977417,1
m__hmdb00630,m__hmdb00630,0.9230164362,1
ruminococcus_obeum,ruminococcus_obeum,0.9201914092,1
m__hmdb00097,m__hmdb00097,0.9191365586,1
m__hmdb00067,m__hmdb00067,0.9166290273,1
dorea_formicigenerans,dorea_formicigenerans,0.9123458771,1
pseudomonas_unclassified,ribulose-bisphosphate carboxylase,-0.9072227449,1
m__hmdb00873,m__hmdb00873,0.9061272312,1
mitsuokella_unclassified,eubacterium_eligens,0.9960707245,0.9
m__hmdb00510,m__hmdb00510,0.8879673462,1
pseudomonas_unclassified,protein-npi-phosphohistidine-sugar phosphotransferase,0.8971081249,0.97
parasutterella_excrementihominis,parasutterella_excrementihominis,0.8698225247,1
m__hmdb10169,m__hmdb10169,0.8697022328,1
clostridium_bartlettii,clostridium_bartlettii,0.863392982,1
pseudomonas_unclassified,3-hydroxyacyl-acyl-carrier-protein dehydratase,-0.8601995134,1
m__hmdb00262,m__hmdb00262,0.8495947937,1
bilophila_wadsworthia,bilophila_wadsworthia,0.8474423681,1
anaerotruncus_colihominis,anaerotruncus_colihominis,0.8429489262,1
m__hmdb00619,m__hmdb00619,0.8393574571,1
pseudomonas_unclassified,fructose-bisphosphate aldolase,-0.8293968359,1
m__hmdb00482,m__hmdb00482,0.8280874679,1
veillonella_dispar,veillonella_dispar,0.8255424322,1
m__hmdb00174,m__hmdb00174,0.817046769,1
ruminococcaceae_bacterium_d16,m__hmdb01991,0.8101900061,1
lachnospiraceae_bacterium_1_1_57faa,lachnospiraceae_bacterium_1_1_57faa,0.8085910914,1
clostridium_leptum,clostridium_leptum,0.8085842209,1
eubacterium_ramulus,eubacterium_ramulus,0.7996163283,1
m__hmdb04193,m__hmdb04193,0.7985566086,1
m__hmdb00247,m__hmdb00247,0.7968180054,1
clostridiales_bacterium_1_7_47faa,veillonella_unclassified,0.7966005252,0.98
pseudomonas_unclassified,l-lactate dehydrogenase,0.7786129788,1
;  q06996: l_sendf    ;  o55528: l_sendo,bacteroides_cellulosilyticus,-0.959837417,0.81
roseburia_hominis,roseburia_hominis,0.7751986124,1
pseudomonas_unclassified,cytochrome-c oxidase,0.771716451,1
anaerotruncus_colihominis,2-c-methyl-d-erythritol 2:4-cyclodiphosphate synthase,0.7689845401,1
clostridium_citroniae,m__hmdb00637,0.7898665827,0.97
bacteroides_xylanisolvens,bacteroides_xylanisolvens,0.7573711429,1
ruminococcus_lactaris,ruminococcus_lactaris,0.7512360412,1
anaerostipes_hadrus,escherichia_unclassified,0.7508958409,1
lachnospiraceae_bacterium_3_1_57faa_ct1,lachnospiraceae_bacterium_3_1_57faa_ct1,0.7505267134,1
mitsuokella_unclassified,m__hmdb00251,0.7336941099,1
erysipelotrichaceae_bacterium_6_1_45,enoyl-coa hydratase,0.7295033211,1
m__hmdb00806,m__hmdb00806,0.7282869568,1
clostridium_bartlettii,h+-transporting two-sector atpase,-0.7325847469,0.99
eubacterium_ventriosum,eubacterium_ventriosum,0.719430458,1
eggerthella_unclassified,eggerthella_unclassified,0.713181807,1
pseudomonas_unclassified,glyceraldehyde-3-phosphate dehydrogenase phosphorylating,0.7123699135,0.99
clostridiales_bacterium_1_7_47faa,phosphopyruvate hydratase,-0.6977852479,1
m__hmdb00128,m__hmdb00128,0.6964640029,1
pseudomonas_unclassified,nadh dehydrogenase quinone,0.6879434131,1
m__hmdb00715,dialister_invisus,0.6862132679,1
propionibacterium_acnes,propionibacterium_acnes,0.6852192352,1
dihydroorotate dehydrogenase quinone,dihydroorotate dehydrogenase quinone,0.681105565,1
streptococcus_salivarius,serine o-acetyltransferase,0.6809299523,1
m__hmdb00870,m__hmdb00870,0.6798270714,1
