source,target,weigh,bootscore
pseudomonas_unclassified,pseudomonas_unclassified,0.9965418172,1
mitsuokella_unclassified,mitsuokella_unclassified,0.9951719332,1
clostridium_asparagiforme,clostridium_asparagiforme,0.9943035764,1
clostridium_citroniae,clostridium_citroniae,0.9904494154,1
erysipelotrichaceae_bacterium_6_1_45,erysipelotrichaceae_bacterium_6_1_45,0.9883574285,1
clostridiales_bacterium_1_7_47faa,clostridiales_bacterium_1_7_47faa,0.9840902202,1
dorea_unclassified,dorea_unclassified,0.9740515729,1
holdemania_unclassified,holdemania_unclassified,0.9731342638,1
anaerotruncus_unclassified,anaerotruncus_unclassified,0.9684509288,1
holdemania_filiformis,holdemania_filiformis,0.9532427957,1
ruminococcus_bromii,ruminococcus_bromii,0.9386460916,1
ruminococcus_obeum,ruminococcus_obeum,0.9197143743,1
alistipes_shahii,alistipes_shahii,0.9143751941,1
streptococcus_salivarius,streptococcus_salivarius,0.8823353943,1
anaerostipes_hadrus,escherichia_unclassified,0.8585022479,1
clostridium_bartlettii,clostridium_bartlettii,0.8581292843,1
holdemania_unclassified,bacteroides_faecis,-0.8666647061,0.99
dorea_formicigenerans,dorea_formicigenerans,0.8488281323,1
parasutterella_excrementihominis,parasutterella_excrementihominis,0.8415647012,1
erysipelotrichaceae_bacterium_6_1_45,eubacterium_siraeum,0.8271169273,1
bilophila_wadsworthia,bilophila_wadsworthia,0.8221104964,1
clostridium_leptum,clostridium_leptum,0.8209318016,1
anaerotruncus_colihominis,anaerotruncus_colihominis,0.8188959672,1
lachnospiraceae_bacterium_1_1_57faa,lachnospiraceae_bacterium_1_1_57faa,0.8055115145,1
lachnospiraceae_bacterium_3_1_57faa_ct1,lachnospiraceae_bacterium_3_1_57faa_ct1,0.8008349647,1
clostridiales_bacterium_1_7_47faa,veillonella_unclassified,0.7963839528,0.98
clostridium_citroniae,clostridium_symbiosum,0.782804382,0.99
roseburia_hominis,roseburia_hominis,0.7670792087,1
ruminococcus_lactaris,ruminococcus_lactaris,0.7631123338,1
pseudomonas_unclassified,bacteroides_eggerthii,-0.8093460786,0.94
bacteroides_xylanisolvens,bacteroides_xylanisolvens,0.7524496195,1
coprococcus_catus,coprococcus_catus,0.7411809757,1
mitsuokella_unclassified,ruminococcus_callidus,0.7281841785,0.99
eggerthella_unclassified,eggerthella_unclassified,0.7130024881,1
collinsella_aerofaciens,collinsella_aerofaciens,0.6846545051,1
bifidobacterium_longum,bifidobacterium_longum,0.6632487675,1
lachnospiraceae_bacterium_2_1_58faa,lachnospiraceae_bacterium_2_1_58faa,0.6385704465,1
eubacterium_ventriosum,eubacterium_ventriosum,0.6251443357,1
parabacteroides_merdae,parabacteroides_merdae,0.6218777015,1
lachnospiraceae_bacterium_2_1_58faa,bacteroides_caccae,0.6135999431,1
lachnospiraceae_bacterium_8_1_57faa,lachnospiraceae_bacterium_8_1_57faa,0.6006244602,1
bilophila_unclassified,bilophila_unclassified,0.591334153,1
parabacteroides_unclassified,parabacteroides_unclassified,0.5776883558,1
mitsuokella_unclassified,odoribacter_splanchnicus,0.6008225544,0.94
bacteroides_thetaiotaomicron,bacteroides_thetaiotaomicron,0.5508582188,1
barnesiella_intestinihominis,barnesiella_intestinihominis,0.5497875584,1
alistipes_onderdonkii,alistipes_onderdonkii,0.5484541959,1
coprococcus_catus,roseburia_inulinivorans,0.5307667985,1
holdemania_unclassified,akkermansia_muciniphila,0.7168752504,0.74
coprococcus_comes,coprococcus_comes,0.5289145682,1
clostridiales_bacterium_1_7_47faa,coprobacillus_unclassified,0.5440785794,0.94
veillonella_dispar,veillonella_dispar,0.5092670087,1
clostridium_symbiosum,ruminococcus_gnavus,0.5068793916,0.98
clostridium_bartlettii,veillonella_parvula,0.6275595753,0.79
pseudomonas_unclassified,streptococcus_parasanguinis,0.5106195337,0.95
streptococcus_thermophilus,streptococcus_thermophilus,0.4814351212,1
clostridium_clostridioforme,clostridium_clostridioforme,0.4704041521,1
clostridiaceae_bacterium_jc118,clostridiaceae_bacterium_jc118,0.4682667077,1
bacteroides_finegoldii,bacteroides_finegoldii,0.4576441156,1
lachnospiraceae_bacterium_7_1_58faa,bacteroides_finegoldii,0.4866590353,0.92
eggerthella_unclassified,eubacterium_ramulus,0.4434697374,1
pseudomonas_unclassified,streptococcus_parasanguinis,0.440390762,1
ruminococcus_obeum,bifidobacterium_adolescentis,0.4384825069,1
ruminococcus_bromii,dialister_invisus,0.429295174,1
bacteroides_stercoris,bacteroides_stercoris,0.4226434828,1
alistipes_putredinis,alistipes_putredinis,0.4220717567,1
streptococcus_salivarius,klebsiella_pneumoniae,-0.4207422883,1
streptococcus_parasanguinis,klebsiella_pneumoniae,0.4184431745,1
anaerotruncus_colihominis,clostridium_hathewayi,0.4146683672,1
propionibacterium_acnes,propionibacterium_acnes,0.3919625976,1
clostridium_asparagiforme,clostridium_bolteae,0.4873197245,0.8
oscillibacter_unclassified,oscillibacter_unclassified,0.3872759825,1
sutterella_wadsworthensis,sutterella_wadsworthensis,0.3867329933,1
alistipes_finegoldii,bacteroides_uniformis,0.4069045584,0.94
lachnospiraceae_bacterium_5_1_63faa,bacteroides_massiliensis,0.7071652859,0.54
clostridium_bartlettii,veillonella_dispar,0.3835703557,0.99
anaerostipes_hadrus,anaerostipes_hadrus,0.3781122108,1
coprobacillus_unclassified,coprobacillus_unclassified,0.3761402072,1
ruminococcaceae_bacterium_d16,ruminococcaceae_bacterium_d16,0.3715197983,1
eggerthella_unclassified,eubacterium_ramulus,-0.3660750247,1
anaerotruncus_unclassified,bacteroides_ovatus,-0.837935215,0.43
barnesiella_intestinihominis,prevotella_copri,0.3528261625,1
coprococcus_catus,roseburia_intestinalis,-0.4480641668,0.78
parabacteroides_distasonis,parabacteroides_distasonis,0.3474228423,1
haemophilus_parainfluenzae,haemophilus_parainfluenzae,0.3470220202,1
peptostreptococcaceae_noname_unclassified,sutterella_wadsworthensis,0.3463692252,1
roseburia_unclassified,roseburia_unclassified,0.3425719686,1
clostridiaceae_bacterium_jc118,ruminococcaceae_bacterium_d16,0.3503184523,0.97
coprococcus_catus,dorea_longicatena,0.3466248228,0.97
alistipes_finegoldii,alistipes_finegoldii,0.334167344,1
mitsuokella_unclassified,odoribacter_splanchnicus,-0.3833961463,0.87
mitsuokella_unclassified,lachnospiraceae_bacterium_3_1_46faa,-0.8298999634,0.4
dorea_unclassified,propionibacterium_acnes,0.3898316784,0.85
clostridium_citroniae,bacteroides_dorei,0.8659197397,0.38
ruminococcus_obeum,bifidobacterium_adolescentis,-0.3306848421,0.99
clostridium_asparagiforme,clostridium_bolteae,-0.4047728908,0.8
barnesiella_intestinihominis,prevotella_copri,-0.3132970616,1
lachnospiraceae_bacterium_3_1_57faa_ct1,flavonifractor_plautii,-0.312626729,1
holdemania_unclassified,subdoligranulum_unclassified,0.5427909805,0.57
parasutterella_excrementihominis,burkholderiales_bacterium_1_1_47,0.2983848181,1
anaerotruncus_colihominis,streptococcus_thermophilus,-0.2885282488,1
lachnospiraceae_bacterium_8_1_57faa,peptostreptococcaceae_noname_unclassified,0.6270829883,0.46
ruminococcaceae_bacterium_d16,eubacterium_ventriosum,0.2883939318,1
coprococcus_catus,dorea_longicatena,-0.303334262,0.94
escherichia_unclassified,haemophilus_parainfluenzae,0.2760332652,1
mitsuokella_unclassified,lachnospiraceae_bacterium_7_1_58faa,0.3340725713,0.82
lachnospiraceae_bacterium_2_1_58faa,coprococcus_comes,-0.2720591163,1
clostridium_asparagiforme,bacteroides_fragilis,0.4939329057,0.55
veillonella_atypica,burkholderiales_bacterium_1_1_47,0.2692065561,1
alistipes_finegoldii,bacteroides_uniformis,-0.2857771201,0.94
escherichia_unclassified,bacteroides_vulgatus,-0.2686209113,1
burkholderiales_bacterium_1_1_47,burkholderiales_bacterium_1_1_47,0.268478152,1
veillonella_dispar,haemophilus_parainfluenzae,0.2616475489,1
lachnospiraceae_bacterium_3_1_46faa,roseburia_unclassified,0.2595753202,1
lachnospiraceae_bacterium_3_1_57faa_ct1,alistipes_finegoldii,0.3703560565,0.7
lachnospiraceae_bacterium_5_1_63faa,lachnospiraceae_bacterium_5_1_63faa,0.259141574,1
anaerotruncus_unclassified,bacteroides_cellulosilyticus,0.5811723728,0.43
c2likevirus_unclassified,c2likevirus_unclassified,0.2498481641,1
lachnospiraceae_bacterium_7_1_58faa,lachnospiraceae_bacterium_7_1_58faa,0.2472819364,1
lachnospiraceae_bacterium_2_1_58faa,bacteroides_caccae,-0.3649566206,0.67
ruminococcus_torques,ruminococcus_torques,0.2443418239,1
lachnospiraceae_bacterium_7_1_58faa,parabacteroides_distasonis,0.4173934511,0.58
eggerthella_unclassified,clostridium_hathewayi,0.2431875526,0.99
mitsuokella_unclassified,eubacterium_eligens,0.7597356039,0.31
escherichia_unclassified,escherichia_coli,0.233286103,1
clostridiaceae_bacterium_jc118,ruminococcaceae_bacterium_d16,-0.2723968748,0.85
ruminococcus_bromii,dialister_invisus,-0.2818291531,0.82
holdemania_unclassified,eubacterium_hallii,0.4193416957,0.54
anaerotruncus_colihominis,streptococcus_thermophilus,0.2280364227,0.99
mitsuokella_unclassified,clostridiaceae_bacterium_jc118,0.2786108034,0.81
dorea_longicatena,dorea_longicatena,0.2252047018,1
lachnospiraceae_bacterium_3_1_46faa,roseburia_unclassified,-0.2226196081,1
erysipelotrichaceae_bacterium_6_1_45,oscillibacter_unclassified,0.318057059,0.69
lachnospiraceae_bacterium_3_1_57faa_ct1,flavonifractor_plautii,0.2565509339,0.83
barnesiella_intestinihominis,alistipes_putredinis,0.2463218608,0.84
parasutterella_excrementihominis,bilophila_unclassified,0.207883767,0.97
anaerotruncus_colihominis,clostridium_hathewayi,-0.2779666813,0.7
clostridium_bolteae,ruminococcus_torques,0.2287980386,0.84
flavonifractor_plautii,flavonifractor_plautii,0.1911111567,1
lachnospiraceae_bacterium_2_1_58faa,lachnospiraceae_bacterium_8_1_57faa,-0.1860669194,1
roseburia_hominis,faecalibacterium_prausnitzii,0.1891871319,0.97
clostridium_citroniae,lachnospiraceae_bacterium_7_1_58faa,-0.2038868701,0.89
eubacterium_ramulus,eubacterium_ramulus,0.1809219527,1
clostridiales_bacterium_1_7_47faa,flavonifractor_plautii,-0.1781541538,1
mitsuokella_unclassified,lachnospiraceae_bacterium_5_1_63faa,-0.3523359279,0.5
lachnospiraceae_bacterium_2_1_58faa,coprococcus_comes,0.1739076856,1
clostridium_hathewayi,veillonella_parvula,-0.18203987,0.95
pseudomonas_unclassified,clostridium_leptum,0.1671602464,1
clostridium_bolteae,ruminococcus_torques,-0.1988251275,0.84
haemophilus_parainfluenzae,peptostreptococcaceae_noname_unclassified,0.1657131121,1
mitsuokella_unclassified,clostridiaceae_bacterium_jc118,-0.2432263809,0.67
holdemania_filiformis,clostridium_symbiosum,0.1642994746,0.99
mitsuokella_unclassified,lachnospiraceae_bacterium_5_1_63faa,0.3857178865,0.41
peptostreptococcaceae_noname_unclassified,sutterella_wadsworthensis,-0.1711922827,0.92
erysipelotrichaceae_bacterium_6_1_45,eggerthella_unclassified,0.1546853922,1
barnesiella_intestinihominis,alistipes_putredinis,-0.1810256951,0.84
bilophila_wadsworthia,ruminococcus_lactaris,0.1525278367,0.99
eubacterium_ventriosum,collinsella_aerofaciens,0.1500421639,1
bacteroides_vulgatus,bacteroides_vulgatus,0.1477123967,1
dialister_invisus,dialister_invisus,0.146037341,1
holdemania_filiformis,coprococcus_catus,0.1471545453,0.99
collinsella_aerofaciens,faecalibacterium_prausnitzii,0.2894769993,0.5
peptostreptococcaceae_noname_unclassified,peptostreptococcaceae_noname_unclassified,0.1409586748,1
