source,target,weigh,bootscore
pseudomonas_unclassified,pseudomonas_unclassified,0.9965523472,1
mitsuokella_unclassified,mitsuokella_unclassified,0.9940617577,1
clostridium_asparagiforme,clostridium_asparagiforme,0.9915205542,1
clostridium_citroniae,clostridium_citroniae,0.9902168503,1
erysipelotrichaceae_bacterium_6_1_45,erysipelotrichaceae_bacterium_6_1_45,0.988359146,1
clostridiales_bacterium_1_7_47faa,clostridiales_bacterium_1_7_47faa,0.9840728458,1
anaerotruncus_unclassified,anaerotruncus_unclassified,0.9678408429,1
dorea_unclassified,dorea_unclassified,0.9586034307,1
holdemania_filiformis,holdemania_filiformis,0.9529175303,1
holdemania_unclassified,holdemania_unclassified,0.9438696563,1
ruminococcus_bromii,ruminococcus_bromii,0.9411227681,1
streptococcus_salivarius,streptococcus_salivarius,0.9377112286,1
ruminococcus_obeum,ruminococcus_obeum,0.9201043995,1
alistipes_shahii,alistipes_shahii,0.9145139081,1
dorea_formicigenerans,dorea_formicigenerans,0.8848921127,1
clostridium_bartlettii,clostridium_bartlettii,0.8576213537,1
holdemania_unclassified,akkermansia_muciniphila,0.9179037005,0.92
parasutterella_excrementihominis,parasutterella_excrementihominis,0.8433027042,1
clostridium_leptum,clostridium_leptum,0.8430217629,1
lachnospiraceae_bacterium_1_1_57faa,lachnospiraceae_bacterium_1_1_57faa,0.8321712423,1
erysipelotrichaceae_bacterium_6_1_45,eubacterium_siraeum,0.8272030794,1
bilophila_wadsworthia,bilophila_wadsworthia,0.8249114788,1
anaerotruncus_colihominis,anaerotruncus_colihominis,0.8200140608,1
lachnospiraceae_bacterium_3_1_57faa_ct1,lachnospiraceae_bacterium_3_1_57faa_ct1,0.7977967659,1
roseburia_hominis,roseburia_hominis,0.7811520933,1
clostridiales_bacterium_1_7_47faa,veillonella_unclassified,0.7945186842,0.97
ruminococcus_lactaris,ruminococcus_lactaris,0.762830103,1
lachnospiraceae_bacterium_8_1_57faa,peptostreptococcaceae_noname_unclassified,0.750589302,1
clostridium_citroniae,clostridium_symbiosum,0.7574305205,0.99
coprococcus_catus,coprococcus_catus,0.743298268,1
eggerthella_unclassified,eggerthella_unclassified,0.7129970986,1
bacteroides_xylanisolvens,bacteroides_xylanisolvens,0.7098046679,1
clostridiaceae_bacterium_jc118,clostridium_clostridioforme,0.7527537504,0.9
bifidobacterium_longum,bifidobacterium_longum,0.6628082238,1
lachnospiraceae_bacterium_2_1_58faa,lachnospiraceae_bacterium_2_1_58faa,0.6568059534,1
anaerostipes_hadrus,escherichia_unclassified,0.6521293781,1
mitsuokella_unclassified,lachnospiraceae_bacterium_3_1_46faa,-0.865396816,0.74
eubacterium_ventriosum,eubacterium_ventriosum,0.6246416623,1
parabacteroides_merdae,parabacteroides_merdae,0.6225995634,1
collinsella_aerofaciens,collinsella_aerofaciens,0.6159983776,1
lachnospiraceae_bacterium_2_1_58faa,bacteroides_caccae,0.6155998177,1
lachnospiraceae_bacterium_5_1_63faa,bacteroides_massiliensis,0.7721417356,0.77
mitsuokella_unclassified,ruminococcus_callidus,0.6170816194,0.95
parabacteroides_unclassified,parabacteroides_unclassified,0.5834151626,1
mitsuokella_unclassified,odoribacter_splanchnicus,0.5977230686,0.95
bacteroides_thetaiotaomicron,bacteroides_thetaiotaomicron,0.556547771,1
lachnospiraceae_bacterium_8_1_57faa,lachnospiraceae_bacterium_8_1_57faa,0.5552964715,1
alistipes_onderdonkii,alistipes_onderdonkii,0.5401468363,1
coprococcus_catus,roseburia_inulinivorans,0.5329804258,1
coprococcus_comes,coprococcus_comes,0.5295250656,1
clostridiales_bacterium_1_7_47faa,coprobacillus_unclassified,0.5440511409,0.94
veillonella_dispar,veillonella_dispar,0.5106481245,1
bacteroides_finegoldii,bacteroides_finegoldii,0.5095275241,1
clostridium_symbiosum,ruminococcus_gnavus,0.5068786856,0.98
clostridium_bartlettii,veillonella_parvula,0.6274019759,0.79
bilophila_unclassified,bilophila_unclassified,0.4854059863,1
pseudomonas_unclassified,streptococcus_parasanguinis,0.5101803769,0.95
barnesiella_intestinihominis,barnesiella_intestinihominis,0.4807064174,1
streptococcus_thermophilus,streptococcus_thermophilus,0.4806556116,1
clostridiaceae_bacterium_jc118,clostridiaceae_bacterium_jc118,0.4592273186,1
coprococcus_catus,subdoligranulum_unclassified,0.4510511193,1
eggerthella_unclassified,eubacterium_ramulus,0.4429820222,1
pseudomonas_unclassified,streptococcus_parasanguinis,0.4414559679,1
ruminococcus_obeum,bifidobacterium_adolescentis,0.4387441541,1
ruminococcus_bromii,dialister_invisus,0.4331307363,1
clostridium_asparagiforme,clostridium_bolteae,0.4896512285,0.87
streptococcus_salivarius,klebsiella_pneumoniae,-0.4207124435,1
streptococcus_parasanguinis,klebsiella_pneumoniae,0.4184293602,1
alistipes_putredinis,alistipes_putredinis,0.4149684224,1
bacteroides_stercoris,bacteroides_stercoris,0.4148634996,1
anaerotruncus_colihominis,clostridium_hathewayi,0.4102894012,1
