source,target,weigh,bootscore
m__hmdb00812,m__hmdb00812,0.9999496728,1
clostridium_citroniae,clostridium_citroniae,0.9994348161,1
m__hmdb00063,m__hmdb00063,0.9987950584,1
m__hmdb00197,m__hmdb00197,0.9987061909,1
m__hmdb00452,m__hmdb00452,0.9985652968,1
mitsuokella_unclassified,mitsuokella_unclassified,0.998346904,1
m__hmdb01547,m__hmdb01547,0.9980323424,1
m__hmdb00725,m__hmdb00725,0.99795827,1
m__hmdb00019,m__hmdb00019,0.9978924133,1
m__hmdb00156,m__hmdb00156,0.9978729447,1
m__hmdb03357,m__hmdb03357,0.997660641,1
m__hmdb00244,m__hmdb00244,0.9971509053,1
anaerotruncus_unclassified,anaerotruncus_unclassified,0.9960016866,1
m__hmdb00511,m__hmdb00511,0.9957824024,1
lachnospiraceae_bacterium_5_1_63faa,lachnospiraceae_bacterium_5_1_63faa,0.9955397609,1
m__hmdb00118,m__hmdb00118,0.9946436942,1
m__hmdb00020,m__hmdb00020,0.9945996441,1
holdemania_unclassified,holdemania_unclassified,0.9925051933,1
m__hmdb00482,m__hmdb00482,0.9894749868,1
m__hmdb00699,m__hmdb00699,0.9893318652,1
m__hmdb00194,m__hmdb00194,0.9863816498,1
eubacterium_ramulus,eubacterium_ramulus,0.9860336609,1
m__hmdb03464,m__hmdb03464,0.9860333663,1
dorea_formicigenerans,dorea_formicigenerans,0.9833978606,1
clostridium_asparagiforme,clostridium_asparagiforme,0.9829499128,1
m__hmdb00039,m__hmdb00039,0.9825795636,1
m__hmdb00209,m__hmdb00209,0.9821603547,1
m__hmdb11718,m__hmdb11718,0.9815778949,1
m__hmdb01169,m__hmdb01169,0.9778418719,1
dorea_unclassified,dorea_unclassified,0.9737504359,1
;  q06996: l_sendf    ;  o55528: l_sendo,;  q06996: l_sendf    ;  o55528: l_sendo,0.9734378908,1
lachnospiraceae_bacterium_2_1_58faa,lachnospiraceae_bacterium_2_1_58faa,0.9708735541,1
streptococcus_thermophilus,streptococcus_thermophilus,0.9704159477,1
m__hmdb00764,m__hmdb00764,0.9696062979,1
holdemania_filiformis,holdemania_filiformis,0.9677876338,1
m__hmdb00094,m__hmdb00094,0.9669736525,1
m__hmdb00195,m__hmdb00195,0.9643338661,1
m__hmdb00139,m__hmdb00139,0.9629485975,1
bilophila_wadsworthia,bilophila_wadsworthia,0.9626147963,1
clostridium_leptum,clostridium_leptum,0.9622439495,1
parasutterella_excrementihominis,parasutterella_excrementihominis,0.9620297453,1
m__hmdb02123,m__hmdb02123,0.9596548343,1
m__hmdb00128,m__hmdb00128,0.9586422362,1
m__hmdb01895,m__hmdb01895,0.9572082192,1
m__hmdb00956,m__hmdb00956,0.9536903105,1
m__hmdb00806,m__hmdb00806,0.9517834629,1
mitsuokella_unclassified,transaldolase,-0.9484728886,1
holdemania_unclassified,formate-c-acetyltransferase-activating enzyme,-0.9481520257,1
anaerostipes_hadrus,anaerostipes_hadrus,0.946420896,1
m__hmdb00043,m__hmdb00043,0.9430813612,1
coprococcus_catus,coprococcus_catus,0.9356891552,1
m__hmdb00448,m__hmdb00448,0.9355482237,1
m__hmdb10169,m__hmdb10169,0.930519803,1
alistipes_shahii,alistipes_shahii,0.9242055771,1
m__hmdb00562,m__hmdb00562,0.9211237802,1
propionibacterium_acnes,propionibacterium_acnes,0.9206127363,1
m__hmdb00296,m__hmdb00296,0.9133620703,1
lachnospiraceae_bacterium_7_1_58faa,lachnospiraceae_bacterium_7_1_58faa,0.9056375511,1
clostridiaceae_bacterium_jc118,clostridiaceae_bacterium_jc118,0.900267505,1
erysipelotrichaceae_bacterium_6_1_45,erysipelotrichaceae_bacterium_6_1_45,0.8970003079,1
streptococcus_salivarius,streptococcus_salivarius,0.8879083467,1
lachnospiraceae_bacterium_8_1_57faa,lachnospiraceae_bacterium_8_1_57faa,0.8837604032,1
pseudomonas_unclassified,l-lactate dehydrogenase,-0.8770616505,1
clostridium_citroniae,dna helicase,0.8746256176,1
m__hmdb00067,m__hmdb00067,0.8714904299,1
m__hmdb00870,m__hmdb00870,0.8701472528,1
;  q06996: l_sendf    ;  o55528: l_sendo,m__hmdb00089,-0.9667679182,0.9
m__hmdb00873,m__hmdb00873,0.8692059152,1
;  q06996: l_sendf    ;  o55528: l_sendo,streptococcus_parasanguinis,0.9230531188,0.94
m__hmdb00262,m__hmdb00262,0.863347841,1
holdemania_unclassified,thymidylate synthase,-0.8663867116,0.99
m__hmdb00715,m__hmdb00715,0.8553555479,1
bacteroides_faecis,bacteroides_faecis,0.8519170224,1
m__hmdb00098,m__hmdb00098,0.8386693975,1
lachnospiraceae_bacterium_3_1_57faa_ct1,lachnospiraceae_bacterium_3_1_57faa_ct1,0.8378696369,1
coprobacillus_unclassified,ruminococcus_gnavus,0.8296043271,1
m__hmdb00247,m__hmdb00247,0.8224335417,1
m__hmdb00174,m__hmdb00174,0.8211116308,1
pseudomonas_unclassified,escherichia_coli,-0.8153796646,1
m__hmdb04193,m__hmdb04193,0.8122331305,1
m__hmdb00222,m__hmdb00222,0.8020906366,1
m__hmdb01149,m__hmdb01149,0.7972731675,1
m__hmdb00097,m__hmdb00097,0.7922112891,1
clostridiales_bacterium_1_7_47faa,clostridiales_bacterium_1_7_47faa,0.7844594012,1
coprobacillus_unclassified,coprobacillus_unclassified,0.7837566438,1
pseudomonas_unclassified,methylaspartate mutase,0.781738045,1
m__hmdb00510,m__hmdb00510,0.7592955377,1
collinsella_aerofaciens,collinsella_aerofaciens,0.7575004679,1
anaerotruncus_colihominis,anaerotruncus_colihominis,0.7563057343,1
m__hmdb00630,m__hmdb00630,0.7507600292,1
