source,target,weigh,bootscore
m__hmdb03357,m__hmdb03357,0.9999699416,1
m__hmdb00812,m__hmdb00812,0.9999690212,1
m__hmdb00019,m__hmdb00019,0.9999557212,1
m__hmdb01547,m__hmdb01547,0.9998303311,1
m__hmdb00725,m__hmdb00725,0.9997222075,1
m__hmdb01895,m__hmdb01895,0.9996871916,1
m__hmdb00452,m__hmdb00452,0.9995812354,1
m__hmdb00156,m__hmdb00156,0.999381546,1
m__hmdb00139,m__hmdb00139,0.9992344265,1
anaerotruncus_colihominis,anaerotruncus_colihominis,0.9991404659,1
m__hmdb00209,m__hmdb00209,0.9990565021,1
clostridium_citroniae,clostridium_citroniae,0.9989504134,1
m__hmdb01232,m__hmdb01232,0.9986938743,1
m__hmdb00194,m__hmdb00194,0.9986581049,1
m__hmdb00873,m__hmdb00873,0.9985190038,1
m__hmdb00118,m__hmdb00118,0.9984542032,1
m__hmdb00244,m__hmdb00244,0.9984153569,1
m__hmdb00715,m__hmdb00715,0.9982915543,1
m__hmdb03464,m__hmdb03464,0.9982130611,1
m__hmdb00630,m__hmdb00630,0.9981475872,1
;  q06996: l_sendf    ;  o55528: l_sendo,;  q06996: l_sendf    ;  o55528: l_sendo,0.9978912141,1
m__hmdb00511,m__hmdb00511,0.9976878553,1
m__hmdb00098,m__hmdb00098,0.9973923899,1
m__hmdb11718,m__hmdb11718,0.9972266787,1
m__hmdb00020,m__hmdb00020,0.9971738204,1
m__hmdb00195,m__hmdb00195,0.9970970416,1
m__hmdb00174,m__hmdb00174,0.9968930542,1
m__hmdb00094,m__hmdb00094,0.9963977315,1
m__hmdb02123,m__hmdb02123,0.9962725343,1
m__hmdb04193,m__hmdb04193,0.9961973565,1
m__hmdb00764,m__hmdb00764,0.9957052617,1
m__hmdb00222,m__hmdb00222,0.9952520328,1
m__hmdb00510,m__hmdb00510,0.9949686653,1
m__hmdb00063,m__hmdb00063,0.9944600568,1
mitsuokella_unclassified,mitsuokella_unclassified,0.9939666584,1
m__hmdb00067,m__hmdb00067,0.9938344238,1
m__hmdb01169,bacteroides_vulgatus,0.9924840174,1
ruminococcaceae_bacterium_d16,ruminococcaceae_bacterium_d16,0.9918519896,1
anaerotruncus_unclassified,anaerotruncus_unclassified,0.9909756882,1
m__hmdb00296,m__hmdb00296,0.9903813524,1
m__hmdb00448,m__hmdb00448,0.9888964421,1
m__hmdb00482,m__hmdb00482,0.9876091259,1
m__hmdb00870,m__hmdb00870,0.9855481224,1
m__hmdb00043,m__hmdb00043,0.9848958868,1
m__hmdb00039,m__hmdb00039,0.9841393763,1
m__hmdb10169,m__hmdb10169,0.9835193414,1
holdemania_unclassified,holdemania_unclassified,0.9827479982,1
m__hmdb00247,m__hmdb00247,0.9797755307,1
clostridium_asparagiforme,clostridium_asparagiforme,0.9797290555,1
mitsuokella_unclassified,rna helicase,0.9777448817,1
m__hmdb00128,m__hmdb00128,0.9759588436,1
m__hmdb00097,m__hmdb00097,0.9757568798,1
clostridium_bartlettii,clostridium_bartlettii,0.9727064349,1
bacteroides_xylanisolvens,bacteroides_xylanisolvens,0.9714204653,1
m__hmdb00806,m__hmdb00806,0.9709708969,1
clostridium_bolteae,clostridium_bolteae,0.9702008532,1
clostridium_leptum,clostridium_leptum,0.9687664615,1
clostridiaceae_bacterium_jc118,clostridiaceae_bacterium_jc118,0.962217512,1
m__hmdb00637,m__hmdb00637,0.9613083669,1
veillonella_parvula,veillonella_parvula,0.9608403023,1
