source,target,weigh,bootscore
mitsuokella_unclassified,mitsuokella_unclassified,0.9985174113,1
pseudomonas_unclassified,pseudomonas_unclassified,0.9982927225,1
clostridium_citroniae,clostridium_citroniae,0.9980256775,1
dorea_formicigenerans,dorea_formicigenerans,0.9976730916,1
lachnospiraceae_bacterium_5_1_63faa,lachnospiraceae_bacterium_5_1_63faa,0.9973066976,1
clostridium_asparagiforme,clostridium_asparagiforme,0.9971126316,1
anaerostipes_hadrus,anaerostipes_hadrus,0.9957006337,1
clostridium_bartlettii,clostridium_bartlettii,0.9956435742,1
clostridiales_bacterium_1_7_47faa,clostridiales_bacterium_1_7_47faa,0.9925907938,1
lachnospiraceae_bacterium_2_1_58faa,lachnospiraceae_bacterium_2_1_58faa,0.9916253382,1
erysipelotrichaceae_bacterium_6_1_45,erysipelotrichaceae_bacterium_6_1_45,0.9905103686,1
streptococcus_salivarius,streptococcus_salivarius,0.9881373231,1
pseudomonas_unclassified,streptococcus_parasanguinis,0.9879359673,1
holdemania_filiformis,holdemania_filiformis,0.9845968852,1
dorea_unclassified,dorea_unclassified,0.9814049841,1
anaerotruncus_unclassified,anaerotruncus_unclassified,0.980721917,1
holdemania_unclassified,holdemania_unclassified,0.9803919366,1
coprococcus_catus,coprococcus_catus,0.9722993697,1
ruminococcus_obeum,ruminococcus_obeum,0.9670734312,1
alistipes_shahii,alistipes_shahii,0.9572751422,1
ruminococcus_bromii,ruminococcus_bromii,0.9561357137,1
bilophila_wadsworthia,bilophila_wadsworthia,0.9450054273,1
bacteroides_xylanisolvens,bacteroides_xylanisolvens,0.9137039658,1
veillonella_dispar,veillonella_dispar,0.9020494817,1
lachnospiraceae_bacterium_1_1_57faa,lachnospiraceae_bacterium_1_1_57faa,0.8917620051,1
barnesiella_intestinihominis,barnesiella_intestinihominis,0.891029088,1
parasutterella_excrementihominis,parasutterella_excrementihominis,0.8770394879,1
roseburia_hominis,roseburia_hominis,0.874207422,1
parabacteroides_unclassified,parabacteroides_unclassified,0.8630481947,1
ruminococcus_obeum,eubacterium_eligens,0.8623412626,1
lachnospiraceae_bacterium_3_1_57faa_ct1,lachnospiraceae_bacterium_3_1_57faa_ct1,0.8532400178,1
anaerotruncus_colihominis,anaerotruncus_colihominis,0.852239915,1
clostridium_leptum,clostridium_leptum,0.8488337559,1
anaerostipes_hadrus,escherichia_unclassified,0.8734245632,0.97
clostridium_citroniae,clostridium_symbiosum,0.8471471641,0.99
erysipelotrichaceae_bacterium_6_1_45,eubacterium_siraeum,0.83482778,1
mitsuokella_unclassified,ruminococcus_callidus,0.8424324346,0.96
ruminococcaceae_bacterium_d16,ruminococcaceae_bacterium_d16,0.8011209726,1
eggerthella_unclassified,eggerthella_unclassified,0.7834616879,1
parabacteroides_merdae,parabacteroides_merdae,0.7810980841,1
ruminococcus_lactaris,ruminococcus_lactaris,0.7751066402,1
bacteroides_eggerthii,bacteroides_eggerthii,0.7700860777,1
collinsella_aerofaciens,collinsella_aerofaciens,0.7687947349,1
bifidobacterium_longum,bifidobacterium_longum,0.763729029,1
coprococcus_catus,roseburia_inulinivorans,0.8677570177,0.84
lachnospiraceae_bacterium_3_1_46faa,lachnospiraceae_bacterium_3_1_46faa,0.7068725667,1
eubacterium_ventriosum,eubacterium_ventriosum,0.702817278,1
alistipes_onderdonkii,alistipes_onderdonkii,0.7025340818,1
bacteroides_finegoldii,bacteroides_finegoldii,0.7022519596,1
bacteroides_thetaiotaomicron,bacteroides_thetaiotaomicron,0.6946994686,1
bilophila_unclassified,bilophila_unclassified,0.6612555573,1
lachnospiraceae_bacterium_8_1_57faa,lachnospiraceae_bacterium_8_1_57faa,0.6537690087,1
oscillibacter_unclassified,oscillibacter_unclassified,0.63045173,1
c2likevirus_unclassified,c2likevirus_unclassified,0.6280274372,1
roseburia_hominis,faecalibacterium_prausnitzii,0.6443658324,0.97
lachnospiraceae_bacterium_2_1_58faa,bacteroides_caccae,0.6091553835,1
