source,target,weigh,bootscore
bilophila_wadsworthia,bilophila_wadsworthia,0.9994464883,1
clostridium_asparagiforme,clostridium_asparagiforme,0.9989658471,1
propionibacterium_acnes,propionibacterium_acnes,0.9986059624,1
dorea_unclassified,dorea_unclassified,0.9983044474,1
anaerotruncus_unclassified,anaerotruncus_unclassified,0.9979409227,1
lachnospiraceae_bacterium_2_1_58faa,lachnospiraceae_bacterium_2_1_58faa,0.9979040771,1
lachnospiraceae_bacterium_5_1_63faa,lachnospiraceae_bacterium_5_1_63faa,0.9971270024,1
dorea_formicigenerans,dorea_formicigenerans,0.9964183231,1
clostridium_citroniae,clostridium_citroniae,0.9960949259,1
streptococcus_thermophilus,streptococcus_thermophilus,0.9959261241,1
pseudomonas_unclassified,pseudomonas_unclassified,0.9923091015,1
anaerotruncus_colihominis,anaerotruncus_colihominis,0.992181219,1
mitsuokella_unclassified,mitsuokella_unclassified,0.9908884185,1
clostridium_leptum,clostridium_leptum,0.9903897586,1
holdemania_unclassified,holdemania_unclassified,0.9903119299,1
parasutterella_excrementihominis,parasutterella_excrementihominis,0.9878042848,1
holdemania_filiformis,holdemania_filiformis,0.985869646,1
erysipelotrichaceae_bacterium_6_1_45,erysipelotrichaceae_bacterium_6_1_45,0.9854557569,1
streptococcus_salivarius,streptococcus_salivarius,0.982855336,1
alistipes_shahii,alistipes_shahii,0.9755283328,1
bilophila_unclassified,bilophila_unclassified,0.9753698085,1
coprococcus_catus,coprococcus_catus,0.975274127,1
lachnospiraceae_bacterium_8_1_57faa,lachnospiraceae_bacterium_8_1_57faa,0.9744412054,1
bacteroides_faecis,bacteroides_faecis,0.9730310473,1
anaerostipes_hadrus,anaerostipes_hadrus,0.9709815594,1
ruminococcus_bromii,ruminococcus_bromii,0.9693656823,1
alistipes_onderdonkii,alistipes_onderdonkii,0.9688671299,1
burkholderiales_bacterium_1_1_47,burkholderiales_bacterium_1_1_47,0.9584185574,1
clostridiaceae_bacterium_jc118,clostridiaceae_bacterium_jc118,0.936212011,1
collinsella_aerofaciens,collinsella_aerofaciens,0.9253515691,1
coprobacillus_unclassified,ruminococcus_gnavus,0.9215392154,1
lachnospiraceae_bacterium_3_1_57faa_ct1,lachnospiraceae_bacterium_3_1_57faa_ct1,0.9126613595,1
barnesiella_intestinihominis,barnesiella_intestinihominis,0.9122129054,1
veillonella_atypica,veillonella_atypica,0.9056592407,1
coprobacillus_unclassified,coprobacillus_unclassified,0.9005570454,1
roseburia_hominis,roseburia_hominis,0.8966928966,1
bacteroides_xylanisolvens,bacteroides_xylanisolvens,0.8957175803,1
veillonella_dispar,veillonella_dispar,0.8912551998,1
parabacteroides_merdae,parabacteroides_merdae,0.8871118194,1
lachnospiraceae_bacterium_3_1_46faa,lachnospiraceae_bacterium_3_1_46faa,0.880741745,1
lachnospiraceae_bacterium_7_1_58faa,lachnospiraceae_bacterium_7_1_58faa,0.8793378628,1
ruminococcus_obeum,ruminococcus_obeum,0.868176289,1
clostridiales_bacterium_1_7_47faa,clostridiales_bacterium_1_7_47faa,0.8659667667,1
bacteroides_cellulosilyticus,bacteroides_cellulosilyticus,0.8648303341,1
holdemania_filiformis,bacteroides_stercoris,0.8925774067,0.93
propionibacterium_acnes,parabacteroides_distasonis,-0.8266163291,1
flavonifractor_plautii,flavonifractor_plautii,0.8250573744,1
akkermansia_muciniphila,akkermansia_muciniphila,0.814888652,1
clostridium_bartlettii,veillonella_parvula,0.9120829658,0.89
alistipes_finegoldii,alistipes_finegoldii,0.8095592347,1
ruminococcus_callidus,ruminococcus_callidus,0.8059608225,1
coprococcus_comes,coprococcus_comes,0.8005328892,1
ruminococcus_lactaris,ruminococcus_lactaris,0.7985783354,1
erysipelotrichaceae_bacterium_6_1_45,eubacterium_siraeum,0.8551559166,0.93
eubacterium_hallii,eubacterium_hallii,0.7933368317,1
lachnospiraceae_bacterium_1_1_57faa,lachnospiraceae_bacterium_1_1_57faa,0.7451700416,1
dorea_longicatena,dorea_longicatena,0.7391120676,1
veillonella_dispar,veillonella_unclassified,0.7370536283,1
eggerthella_unclassified,eggerthella_unclassified,0.7328910198,1
bacteroides_uniformis,bacteroides_uniformis,0.7221405184,1
clostridium_bartlettii,roseburia_inulinivorans,-0.7207337952,0.99
escherichia_unclassified,escherichia_unclassified,0.7018200734,1
bacteroides_caccae,bacteroides_caccae,0.6982142763,1
roseburia_unclassified,roseburia_unclassified,0.6782516939,1
propionibacterium_acnes,c2likevirus_unclassified,0.9644592328,0.66
propionibacterium_acnes,parabacteroides_unclassified,-0.6442049215,0.94
clostridium_bartlettii,clostridium_hathewayi,0.600262603,1
dorea_unclassified,bacteroides_vulgatus,0.8932114816,0.66
lachnospiraceae_bacterium_5_1_63faa,bacteroides_massiliensis,0.8317655023,0.7
veillonella_dispar,eubacterium_eligens,0.5808411848,1
streptococcus_salivarius,streptococcus_parasanguinis,0.6433567884,0.89
clostridium_bartlettii,clostridium_bartlettii,0.5517478428,1
escherichia_unclassified,escherichia_coli,0.5445262434,0.98
anaerotruncus_colihominis,dialister_invisus,0.8718782203,0.6
bilophila_wadsworthia,prevotella_copri,0.5219437449,1
bacteroides_thetaiotaomicron,bacteroides_thetaiotaomicron,0.5001561545,1
collinsella_aerofaciens,bacteroides_dorei,0.4930565244,0.98
peptostreptococcaceae_noname_unclassified,sutterella_wadsworthensis,0.4775515338,1
bilophila_wadsworthia,prevotella_copri,-0.4716715678,1
collinsella_aerofaciens,bacteroides_dorei,-0.483993109,0.96
bifidobacterium_longum,bifidobacterium_longum,0.4597901641,1
clostridium_bartlettii,oscillibacter_unclassified,0.5801979511,0.79
ruminococcaceae_bacterium_d16,ruminococcaceae_bacterium_d16,0.4563167059,1
haemophilus_parainfluenzae,haemophilus_parainfluenzae,0.4407423146,1
sutterella_wadsworthensis,sutterella_wadsworthensis,0.41149034,1
ruminococcus_torques,bacteroides_ovatus,0.407723011,1
clostridium_bartlettii,roseburia_intestinalis,0.8799502133,0.46
streptococcus_parasanguinis,klebsiella_pneumoniae,0.3886604385,1
clostridium_hathewayi,clostridium_hathewayi,0.3856333313,1
clostridium_bolteae,ruminococcus_torques,0.3813022887,1
bacteroides_finegoldii,bacteroides_eggerthii,0.3812615762,1
veillonella_dispar,clostridium_symbiosum,0.3953253496,0.96
streptococcus_parasanguinis,klebsiella_pneumoniae,-0.4921359509,0.76
eubacterium_siraeum,eubacterium_rectale,0.3806031137,0.98
clostridium_clostridioforme,clostridium_clostridioforme,0.3704660043,1
eubacterium_eligens,eubacterium_eligens,0.3694545309,1
odoribacter_splanchnicus,odoribacter_splanchnicus,0.3661523602,1
alistipes_shahii,alistipes_putredinis,0.4023895556,0.89
bilophila_unclassified,escherichia_coli,0.3659589031,0.96
ruminococcaceae_bacterium_d16,bifidobacterium_longum,0.4452245995,0.78
alistipes_shahii,alistipes_putredinis,-0.3764100961,0.89
clostridium_bolteae,ruminococcus_torques,-0.3252285476,1
bacteroides_eggerthii,bacteroides_eggerthii,0.3134254659,1
