source,target,weigh,bootscore
m__hmdb00197,m__hmdb00197,0.9996322076,1
m__hmdb00812,m__hmdb00812,0.9994452145,1
m__hmdb03357,m__hmdb03357,0.9982215669,1
m__hmdb00063,m__hmdb00063,0.9980470321,1
clostridium_citroniae,clostridium_citroniae,0.9970182348,1
m__hmdb01232,m__hmdb01232,0.9962027266,1
m__hmdb00725,m__hmdb00725,0.9955284472,1
m__hmdb00019,m__hmdb00019,0.9945725898,1
mitsuokella_unclassified,mitsuokella_unclassified,0.9945124942,1
lachnospiraceae_bacterium_7_1_58faa,lachnospiraceae_bacterium_7_1_58faa,0.9936855216,1
m__hmdb01895,m__hmdb01895,0.9932627121,1
m__hmdb01169,m__hmdb01169,0.9932336748,1
m__hmdb01547,m__hmdb01547,0.9927588472,1
m__hmdb00244,m__hmdb00244,0.992338107,1
clostridiaceae_bacterium_jc118,clostridiaceae_bacterium_jc118,0.9922569979,1
m__hmdb00094,m__hmdb00094,0.9901602337,1
m__hmdb00448,m__hmdb00448,0.98961853,1
;  q06996: l_sendf    ;  o55528: l_sendo,;  q06996: l_sendf    ;  o55528: l_sendo,0.9894973996,1
lachnospiraceae_bacterium_2_1_58faa,lachnospiraceae_bacterium_2_1_58faa,0.9886904668,1
dorea_unclassified,dorea_unclassified,0.9878672071,1
m__hmdb00139,m__hmdb00139,0.9848838384,1
m__hmdb00699,m__hmdb00699,0.9833517134,1
m__hmdb00510,m__hmdb00510,0.982330631,1
clostridium_asparagiforme,clostridium_asparagiforme,0.9803684901,1
m__hmdb00156,m__hmdb00156,0.9802408056,1
m__hmdb00118,m__hmdb00118,0.9766895672,1
bilophila_wadsworthia,bilophila_wadsworthia,0.9688792952,1
coprococcus_catus,coprococcus_catus,0.9660107408,1
m__hmdb00452,m__hmdb00452,0.9655849142,1
;  q06996: l_sendf    ;  o55528: l_sendo,parabacteroides_distasonis,-0.9651499984,1
holdemania_unclassified,holdemania_unclassified,0.9621007914,1
lachnospiraceae_bacterium_2_1_58faa,bacteroides_caccae,0.9619884658,1
m__hmdb00873,m__hmdb00873,0.9494904347,1
eubacterium_ramulus,eubacterium_ramulus,0.9494809141,1
