source,target,weigh,bootscore
m__hmdb00812,m__hmdb00812,0.9999670577,1
m__hmdb00197,m__hmdb00197,0.9999378063,1
m__hmdb00063,m__hmdb00063,0.9996400886,1
m__hmdb01169,m__hmdb01169,0.999300463,1
m__hmdb03357,m__hmdb03357,0.9988314304,1
m__hmdb00094,m__hmdb00094,0.9979912956,1
mitsuokella_unclassified,mitsuokella_unclassified,0.9979725942,1
m__hmdb00019,m__hmdb00019,0.9978534589,1
m__hmdb00452,m__hmdb00452,0.99596069,1
m__hmdb00699,m__hmdb00699,0.9955603255,1
clostridium_citroniae,clostridium_citroniae,0.995408161,1
m__hmdb03464,m__hmdb03464,0.9948415024,1
clostridium_asparagiforme,clostridium_asparagiforme,0.9935348784,1
ruminococcaceae_bacterium_d16,ruminococcaceae_bacterium_d16,0.9930182435,1
m__hmdb00118,m__hmdb00118,0.9910425681,1
m__hmdb00098,m__hmdb00098,0.9905123059,1
m__hmdb00244,m__hmdb00244,0.989570257,1
m__hmdb00156,m__hmdb00156,0.9892778249,1
m__hmdb00715,m__hmdb00715,0.9890330879,1
;  q06996: l_sendf    ;  o55528: l_sendo,;  q06996: l_sendf    ;  o55528: l_sendo,0.98824677,1
m__hmdb01547,m__hmdb01547,0.9865830577,1
m__hmdb00020,m__hmdb00020,0.9863072436,1
clostridiaceae_bacterium_jc118,clostridiaceae_bacterium_jc118,0.9837705767,1
m__hmdb00195,m__hmdb00195,0.9833732152,1
m__hmdb00511,m__hmdb00511,0.9825726745,1
m__hmdb00209,m__hmdb00209,0.9816774975,1
m__hmdb00039,m__hmdb00039,0.9814047831,1
dorea_formicigenerans,dorea_formicigenerans,0.9810739739,1
holdemania_filiformis,holdemania_filiformis,0.9786699463,1
mitsuokella_unclassified,m__hmdb04610,0.9882318447,0.99
m__hmdb01895,m__hmdb01895,0.9777672051,1
m__hmdb00764,m__hmdb00764,0.9758166428,1
m__hmdb00139,m__hmdb00139,0.9730079157,1
clostridiales_bacterium_1_7_47faa,clostridiales_bacterium_1_7_47faa,0.9679576534,1
m__hmdb03357,ruminococcus_lactaris,0.9670081124,1
pseudomonas_unclassified,streptococcus_parasanguinis,0.9668531442,1
m__hmdb00873,m__hmdb00873,0.9653290169,1
m__hmdb00725,m__hmdb00725,0.9615129445,1
m__hmdb00630,m__hmdb00630,0.9609229164,1
anaerotruncus_colihominis,anaerotruncus_colihominis,0.9605691325,1
clostridium_leptum,clostridium_leptum,0.957442857,1
m__hmdb01547,bacteroides_massiliensis,0.9486164842,1
parasutterella_excrementihominis,parasutterella_excrementihominis,0.9471736013,1
m__hmdb00043,m__hmdb00043,0.9445262592,1
ruminococcus_bromii,ruminococcus_bromii,0.9435048624,1
m__hmdb00194,m__hmdb00194,0.9254032171,1
m__hmdb00956,m__hmdb00956,0.9250816641,1
lachnospiraceae_bacterium_2_1_58faa,lachnospiraceae_bacterium_2_1_58faa,0.9181997696,1
clostridium_bartlettii,veillonella_parvula,0.920916142,0.99
m__hmdb00296,m__hmdb00296,0.9112736392,1
anaerostipes_hadrus,methionyl aminopeptidase,0.9077557832,1
m__hmdb00448,m__hmdb00448,0.9060213588,1
pseudomonas_unclassified,3-hydroxyacyl-acyl-carrier-protein dehydratase,-0.9018262448,1
m__hmdb00262,m__hmdb00262,0.8866133731,1
m__hmdb00482,m__hmdb00482,0.8755930829,1
m__hmdb00870,m__hmdb00870,0.8716473732,1
m__hmdb00619,m__hmdb00619,0.8709377289,1
dialister_invisus,dialister_invisus,0.8655565117,1
bilophila_wadsworthia,uridine kinase,0.8647100598,1
lachnospiraceae_bacterium_8_1_57faa,lachnospiraceae_bacterium_8_1_57faa,0.8647070983,1
collinsella_aerofaciens,collinsella_aerofaciens,0.8624963337,1
bilophila_wadsworthia,bilophila_wadsworthia,0.8624680976,1
m__hmdb00097,m__hmdb00097,0.8585798084,1
barnesiella_intestinihominis,barnesiella_intestinihominis,0.8546154631,1
m__hmdb04193,m__hmdb04193,0.8502756547,1
pseudomonas_unclassified,nadh dehydrogenase quinone,0.8550123972,0.99
pseudomonas_unclassified,fructose-bisphosphate aldolase,-0.8461030546,1
dorea_unclassified,dorea_unclassified,0.8352515951,1
m__hmdb00174,m__hmdb00174,0.8348141628,1
holdemania_unclassified,m__hmdb00365,0.8422166379,0.99
eubacterium_ventriosum,eubacterium_ventriosum,0.8324207026,1
erysipelotrichaceae_bacterium_6_1_45,erysipelotrichaceae_bacterium_6_1_45,0.8317424503,1
ubiquinol oxidase electrogenic: non h+-transporting,ubiquinol oxidase electrogenic: non h+-transporting,0.814774044,1
roseburia_hominis,roseburia_hominis,0.8061981552,1
m__hmdb11718,m__hmdb11718,0.7978889315,1
m__hmdb03357,anaerostipes_hadrus,0.8295737428,0.96
m__hmdb00510,m__hmdb00510,0.7903471218,1
m__hmdb00637,m__hmdb00637,0.7859894815,1
m__hmdb00138,m__hmdb00138,0.7839818076,1
coprococcus_comes,coprococcus_comes,0.7809573029,1
bacteroides_cellulosilyticus,bacteroides_cellulosilyticus,0.7756892796,1
coprococcus_catus,coprococcus_catus,0.774903631,1
m__hmdb00036,m__hmdb00036,0.772896748,1
lachnospiraceae_bacterium_3_1_57faa_ct1,h+-transporting two-sector atpase,0.7713620931,1
m__hmdb01232,m__hmdb01232,0.7694835131,1
bacteroides_xylanisolvens,bacteroides_xylanisolvens,0.769251849,1
lachnospiraceae_bacterium_5_1_63faa,lachnospiraceae_bacterium_5_1_63faa,0.7676399056,1
pseudomonas_unclassified,triose-phosphate isomerase,-0.7669401323,1
m__hmdb00247,m__hmdb00247,0.7657655148,1
m__hmdb00014,m__hmdb00014,0.7571288947,1
m__hmdb00067,m__hmdb00067,0.7510314465,1
lachnospiraceae_bacterium_2_1_58faa,16s rrna cytosine1402-n4-methyltransferase,0.7455098078,1
erysipelotrichaceae_bacterium_6_1_45,enoyl-coa hydratase,0.7439747842,1
coprobacillus_unclassified,ruminococcus_gnavus,0.7380174995,1
flavonifractor_plautii,flavonifractor_plautii,0.7376603347,1
pseudomonas_unclassified,l-lactate dehydrogenase,-0.7475660878,0.98
m__hmdb00174,parabacteroides_unclassified,0.7299695246,1
anaerotruncus_unclassified,m__hmdb01149,-0.7276554814,1
erysipelotrichaceae_bacterium_6_1_45,eubacterium_siraeum,0.725109925,1
erysipelotrichaceae_bacterium_6_1_45,roseburia_inulinivorans,-0.7387441585,0.98
streptococcus_thermophilus,dna-directed rna polymerase,0.7208306448,1
pseudomonas_unclassified,cytochrome-c oxidase,0.7165642418,1
m__hmdb00222,m__hmdb00222,0.7088733878,1
holdemania_unclassified,glutamate dehydrogenase,-0.8918666482,0.79
holdemania_filiformis,m__hmdb00030,-0.7590655803,0.91
mitsuokella_unclassified,rna helicase,0.9181638856,0.75
clostridium_asparagiforme,glycerol kinase,-0.6844600897,1
pseudomonas_unclassified,l-serine ammonia-lyase,-0.6752148021,1
clostridiaceae_bacterium_jc118,4-cytidine 5-diphospho-2-c-methyl-d-erythritol kinase,0.7808260641,0.86
clostridium_symbiosum,m__hmdb00239,0.6708808369,1
dihydroorotate dehydrogenase quinone,dihydroorotate dehydrogenase quinone,0.6690840088,1
dihydrolipoyl dehydrogenase,dihydrolipoyl dehydrogenase,0.6659064789,1
anaerotruncus_unclassified,anaerotruncus_unclassified,0.6653772536,1
ruminococcaceae_bacterium_d16,m__hmdb01991,0.661134475,1
coprobacillus_unclassified,coprobacillus_unclassified,0.6525607856,1
fe3+-transporting atpase,roseburia_unclassified,0.6496362585,1
eggerthella_unclassified,eggerthella_unclassified,0.642272604,1
veillonella_dispar,veillonella_dispar,0.6366483984,1
coprobacillus_unclassified,glucose-1-phosphate adenylyltransferase,0.641527738,0.99
holdemania_unclassified,holdemania_unclassified,0.6326993441,1
mitsuokella_unclassified,m__hmdb00251,0.6565436388,0.95
pseudomonas_unclassified,adenosylmethionine-8-amino-7-oxononanoate transaminase,-0.6205845299,1
propionibacterium_acnes,propionibacterium_acnes,0.6179914301,1
aspartate ammonia-lyase,aspartate ammonia-lyase,0.6130490366,1
m__hmdb10169,m__hmdb10169,0.6113966366,1
holdemania_filiformis,m__hmdb00089,0.7556420661,0.8
streptococcus_parasanguinis,klebsiella_pneumoniae,0.587700618,1
eubacterium_eligens,eubacterium_eligens,0.5828653559,1
lachnospiraceae_bacterium_8_1_57faa,peptostreptococcaceae_noname_unclassified,0.7663339701,0.76
pyridoxal 5-phosphate synthase glutamine hydrolyzing,pyridoxal 5-phosphate synthase glutamine hydrolyzing,0.5820268252,1
5-formyltetrahydrofolate cyclo-ligase,5-formyltetrahydrofolate cyclo-ligase,0.5783638523,1
bacteroides_thetaiotaomicron,bacteroides_thetaiotaomicron,0.5778702743,1
alistipes_finegoldii,alistipes_finegoldii,0.5743189245,1
m__hmdb00725,streptococcus_thermophilus,-0.5803339559,0.98
parasutterella_excrementihominis,fe3+-transporting atpase,0.5666150625,1
ruminococcus_obeum,ruminococcus_obeum,0.5601088412,1
clostridium_symbiosum,dna helicase,-0.5572034968,1
lachnospiraceae_bacterium_2_1_58faa,m__hmdb00056,0.562497813,0.99
parabacteroides_distasonis,parabacteroides_distasonis,0.5553761392,1
clostridiaceae_bacterium_jc118,aldose 1-epimerase,0.7569089349,0.73
lachnospiraceae_bacterium_3_1_57faa_ct1,phosphopyruvate hydratase,0.5480984581,1
clostridium_asparagiforme,phosphoenolpyruvate carboxykinase atp,-0.7932421498,0.69
alistipes_finegoldii,bacteroides_uniformis,0.5297006934,1
erysipelotrichaceae_bacterium_6_1_45,roseburia_intestinalis,0.6668357951,0.78
lachnospiraceae_bacterium_3_1_57faa_ct1,ruminococcus_torques,0.550321222,0.94
glutamate dehydrogenase nadp+,glutamate dehydrogenase nadp+,0.5112792419,1
lachnospiraceae_bacterium_2_1_58faa,parabacteroides_merdae,0.5242848859,0.97
c2likevirus_unclassified,c2likevirus_unclassified,0.5063722166,1
clostridium_bolteae,clostridium_bolteae,0.5035866647,1
clostridium_asparagiforme,dephospho-coa kinase,0.6299996051,0.79
clostridium_symbiosum,phosphoglycerate mutase 2:3-diphosphoglycerate-dependent,0.4973920806,1
streptococcus_salivarius,bifidobacterium_longum,-0.4961530971,1
orotidine-5-phosphate decarboxylase,orotidine-5-phosphate decarboxylase,0.492999363,1
pseudomonas_unclassified,pseudomonas_unclassified,0.4908233214,1
clostridium_bartlettii,clostridium_bartlettii,0.4897585238,1
lachnospiraceae_bacterium_3_1_46faa,lachnospiraceae_bacterium_3_1_46faa,0.4844828033,1
thymidylate synthase,thymidylate synthase,0.48211408,1
preq1 synthase,preq1 synthase,0.478855471,1
anaerostipes_hadrus,m__hmdb02329,0.4794232295,0.99
lachnospiraceae_bacterium_3_1_57faa_ct1,peptidylprolyl isomerase,0.5156638366,0.92
lachnospiraceae_bacterium_5_1_63faa,eubacterium_hallii,0.4736873855,1
mitsuokella_unclassified,alistipes_putredinis,0.9663238516,0.49
m__hmdb04193,prevotella_copri,0.7738669687,0.61
holdemania_unclassified,m__hmdb02123,0.4761959607,0.99
clostridiaceae_bacterium_jc118,glutamate decarboxylase,-0.4760368387,0.99
eggerthella_unclassified,eubacterium_ramulus,-0.4711903853,1
anaerotruncus_colihominis,superoxide dismutase,0.8257065062,0.57
veillonella_atypica,veillonella_atypica,0.467630598,1
eggerthella_unclassified,eubacterium_ramulus,0.4675450854,1
ruminococcus_obeum,bifidobacterium_adolescentis,0.464655133,1
lachnospiraceae_bacterium_2_1_58faa,bacteroides_caccae,0.6176938626,0.75
bacteroides_finegoldii,bacteroides_finegoldii,0.455705596,1
erysipelotrichaceae_bacterium_6_1_45,nadh,0.4551392044,1
eubacterium_ramulus,3-hydroxyacyl-coa dehydrogenase,0.4521066517,1
burkholderiales_bacterium_1_1_47,burkholderiales_bacterium_1_1_47,0.4451954107,1
collinsella_aerofaciens,serine o-acetyltransferase,0.4449631597,1
bilophila_unclassified,bilophila_unclassified,0.4423711197,1
m__hmdb02123,m__hmdb02123,0.4391618662,1
anaerotruncus_unclassified,ruminococcus_callidus,0.4988568642,0.88
sutterella_wadsworthensis,sutterella_wadsworthensis,0.4380290172,1
holdemania_filiformis,m__hmdb00806,-0.5197344617,0.84
m__hmdb00806,m__hmdb00806,0.4345109286,1
2-c-methyl-d-erythritol 4-phosphate cytidylyltransferase,2-c-methyl-d-erythritol 4-phosphate cytidylyltransferase,0.433112534,1
dorea_unclassified,s-ribosylhomocysteine lyase,0.5670120338,0.76
m__hmdb00873,escherichia_coli,0.5438218769,0.79
hydroxylamine reductase,bacteroides_fragilis,0.4293214359,1
pyridoxine 5-phosphate synthase,pyridoxine 5-phosphate synthase,0.4223124056,1
bilophila_wadsworthia,endopeptidase clp,0.4348450602,0.97
m__hmdb00020,escherichia_unclassified,0.7581964325,0.54
anaerotruncus_unclassified,m__hmdb00289,-0.8023583884,0.51
lachnospiraceae_bacterium_3_1_57faa_ct1,phosphogluconate dehydrogenase nadp+-dependent decarboxylating,0.4090805992,1
streptococcus_thermophilus,streptococcus_thermophilus,0.4086832059,1
bacteroides_ovatus,bacteroides_ovatus,0.405469128,1
eubacterium_ramulus,3-hydroxybutyryl-coa dehydrogenase,0.4059540397,0.98
alistipes_shahii,alistipes_shahii,0.3954436358,1
anaerotruncus_unclassified,m__hmdb00128,-0.5790897865,0.68
bacteroides_faecis,bacteroides_faecis,0.3914787118,1
ribulose-phosphate 3-epimerase,ribulose-phosphate 3-epimerase,0.3909653725,1
lachnospiraceae_bacterium_5_1_63faa,eubacterium_hallii,-0.3924149356,0.99
glyceraldehyde-3-phosphate dehydrogenase phosphorylating,glyceraldehyde-3-phosphate dehydrogenase phosphorylating,0.3880507286,1
streptococcus_salivarius,streptococcus_salivarius,0.387645227,1
streptococcus_salivarius,bacteroides_ovatus,0.4184432869,0.92
clostridium_asparagiforme,glucose-6-phosphate dehydrogenase nadp+,0.8180277762,0.47
methylaspartate mutase,methylaspartate mutase,0.3807644009,1
clostridium_leptum,beta-ketoacyl-acyl-carrier-protein synthase ii,-0.3759618339,1
bacterial non-heme ferritin,bacterial non-heme ferritin,0.3737059026,1
bifidobacterium_longum,bifidobacterium_longum,0.3700978352,1
ruminococcaceae_bacterium_d16,phosphogluconate dehydrogenase nadp+-dependent decarboxylating,0.3694764019,1
phosphatidate cytidylyltransferase,phosphatidate cytidylyltransferase,0.3686941307,1
clostridium_hathewayi,clostridium_hathewayi,0.3684389561,1
3-hydroxyacyl-coa dehydrogenase,3-hydroxyacyl-coa dehydrogenase,0.3681169508,1
histidine kinase,histidine kinase,0.3671966374,1
dorea_longicatena,dorea_longicatena,0.3669329386,1
bilophila_unclassified,m__hmdb01257,0.5716421226,0.64
3-hydroxybutyryl-coa dehydrogenase,3-hydroxybutyryl-coa dehydrogenase,0.3572550729,1
eggerthella_unclassified,eubacterium_rectale,0.5100818658,0.7
peptostreptococcaceae_noname_unclassified,sutterella_wadsworthensis,0.3565064276,1
clostridium_asparagiforme,glutamate decarboxylase,0.3741412685,0.93
ruminococcus_obeum,bifidobacterium_adolescentis,-0.3763053073,0.91
clostridium_citroniae,lachnospiraceae_bacterium_7_1_58faa,-0.3844568598,0.89
lachnospiraceae_bacterium_7_1_58faa,lachnospiraceae_bacterium_7_1_58faa,0.3402306141,1
;  q06996: l_sendf    ;  o55528: l_sendo,pseudomonas_unclassified,-0.500192835,0.68
alistipes_onderdonkii,alistipes_onderdonkii,0.3375139741,1
m__hmdb00128,m__hmdb00128,0.3370368428,1
lachnospiraceae_bacterium_3_1_57faa_ct1,ruminococcus_torques,-0.3983678559,0.84
bacteroides_stercoris,bacteroides_stercoris,0.3344781012,1
propionibacterium_acnes,preq1 synthase,0.3294267936,1
mitsuokella_unclassified,anaerotruncus_unclassified,0.3267458661,1
holdemania_unclassified,2-c-methyl-d-erythritol 2:4-cyclodiphosphate synthase,-0.499098707,0.65
m__hmdb00269,m__hmdb00269,0.3225510458,1
;  q06996: l_sendf    ;  o55528: l_sendo,m__hmdb00101,0.8014835554,0.4
lachnospiraceae_bacterium_3_1_57faa_ct1,m__hmdb02329,-0.3202400499,1
anaerotruncus_colihominis,lachnospiraceae_bacterium_3_1_57faa_ct1,0.389694922,0.81
m__hmdb00562,m__hmdb00562,0.3137448673,1
clostridium_clostridioforme,bacteroides_stercoris,0.3325993307,0.94
clostridium_clostridioforme,clostridium_clostridioforme,0.3088895406,1
lachnospiraceae_bacterium_7_1_58faa,bacteroides_finegoldii,0.4824866153,0.64
bacteroides_eggerthii,bacteroides_eggerthii,0.3072072548,1
veillonella_dispar,haemophilus_parainfluenzae,0.3009414851,1
glycerate 3-kinase,glycerate 3-kinase,0.2987711268,1
glycerol kinase,glycerol kinase,0.2980868882,1
anaerostipes_hadrus,m__hmdb00269,-0.3795497785,0.78
pseudomonas_unclassified,ribulose-bisphosphate carboxylase,-0.5007609324,0.59
mitsuokella_unclassified,odoribacter_splanchnicus,0.5902141441,0.5
