source,target,weigh,bootscore
m__hmdb00812,m__hmdb00812,0.9999642476,1
m__hmdb00063,m__hmdb00063,0.999933489,1
m__hmdb01547,m__hmdb01547,0.9997077184,1
clostridium_citroniae,clostridium_citroniae,0.9996879696,1
m__hmdb00725,m__hmdb00725,0.9992011243,1
m__hmdb00452,m__hmdb00452,0.9987871368,1
m__hmdb00197,m__hmdb00197,0.9987162464,1
m__hmdb03357,m__hmdb03357,0.9986914661,1
m__hmdb00019,m__hmdb00019,0.9981757821,1
m__hmdb00156,m__hmdb00156,0.9981314482,1
m__hmdb00244,m__hmdb00244,0.9981238047,1
clostridium_asparagiforme,clostridium_asparagiforme,0.9977887403,1
anaerotruncus_unclassified,anaerotruncus_unclassified,0.9976632151,1
mitsuokella_unclassified,mitsuokella_unclassified,0.9976204872,1
m__hmdb00511,m__hmdb00511,0.9974962307,1
lachnospiraceae_bacterium_5_1_63faa,lachnospiraceae_bacterium_5_1_63faa,0.9966363383,1
m__hmdb00020,m__hmdb00020,0.9949946517,1
m__hmdb00118,m__hmdb00118,0.9948131314,1
holdemania_unclassified,holdemania_unclassified,0.9937052616,1
m__hmdb00209,m__hmdb00209,0.9932204224,1
m__hmdb03464,m__hmdb03464,0.9929740612,1
m__hmdb00482,m__hmdb00482,0.9919321618,1
m__hmdb00699,m__hmdb00699,0.9917251706,1
bilophila_wadsworthia,bilophila_wadsworthia,0.9915237231,1
dorea_formicigenerans,dorea_formicigenerans,0.9901998762,1
m__hmdb00365,m__hmdb00365,0.9882050319,1
eubacterium_ramulus,eubacterium_ramulus,0.9881645875,1
m__hmdb00194,m__hmdb00194,0.9865194778,1
m__hmdb00956,m__hmdb00956,0.9862964493,1
m__hmdb11718,m__hmdb11718,0.9861629353,1
dorea_unclassified,dorea_unclassified,0.9860938552,1
m__hmdb00510,m__hmdb00510,0.9847287783,1
holdemania_filiformis,holdemania_filiformis,0.984667403,1
erysipelotrichaceae_bacterium_6_1_45,erysipelotrichaceae_bacterium_6_1_45,0.9843279972,1
m__hmdb00764,m__hmdb00764,0.984111736,1
m__hmdb00039,m__hmdb00039,0.983388387,1
