source,target,weigh,bootscore
m__hmdb01169,m__hmdb01169,0.9998821108,1
m__hmdb00197,m__hmdb00197,0.9997045959,1
m__hmdb00019,m__hmdb00019,0.9996708966,1
m__hmdb00063,m__hmdb00063,0.9996359379,1
m__hmdb00812,m__hmdb00812,0.9995801093,1
m__hmdb03357,m__hmdb03357,0.9985788103,1
m__hmdb00244,m__hmdb00244,0.9984308554,1
m__hmdb01232,m__hmdb01232,0.9982071339,1
;  q06996: l_sendf    ;  o55528: l_sendo,;  q06996: l_sendf    ;  o55528: l_sendo,0.9978746136,1
mitsuokella_unclassified,mitsuokella_unclassified,0.9974054248,1
clostridium_asparagiforme,clostridium_asparagiforme,0.9963549596,1
clostridium_citroniae,clostridium_citroniae,0.9955667171,1
m__hmdb00118,m__hmdb00118,0.991487838,1
m__hmdb01547,m__hmdb01547,0.9914232144,1
m__hmdb00094,m__hmdb00094,0.9911630777,1
m__hmdb00511,m__hmdb00511,0.9894309191,1
m__hmdb11718,m__hmdb11718,0.9888190013,1
erysipelotrichaceae_bacterium_6_1_45,erysipelotrichaceae_bacterium_6_1_45,0.988279277,1
m__hmdb00043,m__hmdb00043,0.9877416037,1
clostridiales_bacterium_1_7_47faa,clostridiales_bacterium_1_7_47faa,0.9875276451,1
pseudomonas_unclassified,streptococcus_parasanguinis,0.9872050169,1
m__hmdb00195,m__hmdb00195,0.9829022836,1
holdemania_unclassified,akkermansia_muciniphila,0.9827686734,1
holdemania_filiformis,holdemania_filiformis,0.9818063087,1
m__hmdb00139,m__hmdb00139,0.9808061894,1
m__hmdb03464,m__hmdb03464,0.979235643,1
holdemania_unclassified,holdemania_unclassified,0.9791464632,1
anaerotruncus_unclassified,anaerotruncus_unclassified,0.9786268769,1
mitsuokella_unclassified,rna helicase,0.9775634652,1
m__hmdb00452,m__hmdb00452,0.9774793331,1
clostridium_bartlettii,clostridium_bartlettii,0.9772429119,1
dorea_formicigenerans,dorea_formicigenerans,0.976704924,1
eubacterium_ramulus,eubacterium_ramulus,0.9763550931,1
m__hmdb00039,m__hmdb00039,0.9762800863,1
dorea_unclassified,dorea_unclassified,0.9754208499,1
m__hmdb01895,m__hmdb01895,0.9750150622,1
m__hmdb00209,m__hmdb00209,0.9731858046,1
m__hmdb00020,m__hmdb00020,0.9729357972,1
coprococcus_catus,coprococcus_catus,0.9726530547,1
m__hmdb00448,m__hmdb00448,0.9696450091,1
m__hmdb00699,m__hmdb00699,0.965860885,1
m__hmdb00067,m__hmdb00067,0.9658183222,1
m__hmdb00725,m__hmdb00725,0.9643553161,1
m__hmdb00156,m__hmdb00156,0.9610699871,1
m__hmdb00194,m__hmdb00194,0.9608439488,1
m__hmdb00764,m__hmdb00764,0.9595556529,1
m__hmdb00715,m__hmdb00715,0.9545513495,1
m__hmdb00097,m__hmdb00097,0.9454933225,1
ruminococcus_bromii,ruminococcus_bromii,0.9432720646,1
m__hmdb00296,m__hmdb00296,0.9420681794,1
alistipes_shahii,alistipes_shahii,0.9415591746,1
lachnospiraceae_bacterium_2_1_58faa,lachnospiraceae_bacterium_2_1_58faa,0.9395758197,1
m__hmdb00098,m__hmdb00098,0.9293645413,1
ruminococcus_obeum,ruminococcus_obeum,0.9277838997,1
m__hmdb00510,m__hmdb00510,0.9249006823,1
m__hmdb00630,m__hmdb00630,0.9213133452,1
pseudomonas_unclassified,3-hydroxyacyl-acyl-carrier-protein dehydratase,-0.9181472948,1
m__hmdb00873,m__hmdb00873,0.9112154603,1
m__hmdb00806,m__hmdb00806,0.8918712965,1
m__hmdb00262,m__hmdb00262,0.8904750924,1
clostridium_symbiosum,clostridium_symbiosum,0.8881869164,1
parasutterella_excrementihominis,parasutterella_excrementihominis,0.8855923315,1
veillonella_dispar,veillonella_dispar,0.8815192758,1
m__hmdb10169,m__hmdb10169,0.8771773485,1
anaerostipes_hadrus,escherichia_unclassified,0.8859734268,0.99
m__hmdb00870,m__hmdb00870,0.8739553436,1
bilophila_wadsworthia,bilophila_wadsworthia,0.8737783291,1
m__hmdb00247,m__hmdb00247,0.8713734064,1
ubiquinol oxidase electrogenic: non h+-transporting,ubiquinol oxidase electrogenic: non h+-transporting,0.8709578958,1
m__hmdb00619,m__hmdb00619,0.8645942146,1
m__hmdb04193,m__hmdb04193,0.8566571657,1
pseudomonas_unclassified,fructose-bisphosphate aldolase,-0.8511850359,1
m__hmdb00482,m__hmdb00482,0.8490911419,1
pseudomonas_unclassified,protein-npi-phosphohistidine-sugar phosphotransferase,0.8935000169,0.95
bacteroides_xylanisolvens,bacteroides_xylanisolvens,0.8487672227,1
lachnospiraceae_bacterium_1_1_57faa,lachnospiraceae_bacterium_1_1_57faa,0.8479031866,1
clostridium_leptum,clostridium_leptum,0.8459436862,1
anaerotruncus_colihominis,anaerotruncus_colihominis,0.8452879651,1
erysipelotrichaceae_bacterium_6_1_45,eubacterium_siraeum,0.8344547271,1
m__hmdb00174,m__hmdb00174,0.8309482494,1
ruminococcaceae_bacterium_d16,m__hmdb01991,0.8245851216,1
streptococcus_salivarius,serine o-acetyltransferase,0.8243442661,1
erysipelotrichaceae_bacterium_6_1_45,enoyl-coa hydratase,0.8190042509,1
roseburia_hominis,roseburia_hominis,0.8031918233,1
ruminococcus_lactaris,ruminococcus_lactaris,0.8011029832,1
propionibacterium_acnes,propionibacterium_acnes,0.7986031166,1
pseudomonas_unclassified,ribulose-bisphosphate carboxylase,-0.7971142298,1
glucose-6-phosphate dehydrogenase nadp+,glucose-6-phosphate dehydrogenase nadp+,0.7968318073,1
clostridium_citroniae,m__hmdb00637,0.8374644665,0.95
anaerotruncus_colihominis,2-c-methyl-d-erythritol 2:4-cyclodiphosphate synthase,0.7889642326,1
lachnospiraceae_bacterium_3_1_57faa_ct1,lachnospiraceae_bacterium_3_1_57faa_ct1,0.7870793291,1
anaerostipes_hadrus,anaerostipes_hadrus,0.780745506,1
pseudomonas_unclassified,l-lactate dehydrogenase,0.7768428114,1
pseudomonas_unclassified,cytochrome-c oxidase,0.7713512949,1
;  q06996: l_sendf    ;  o55528: l_sendo,bacteroides_cellulosilyticus,-0.9608123216,0.8
eggerthella_unclassified,eggerthella_unclassified,0.7648539422,1
phosphatidate cytidylyltransferase,phosphatidate cytidylyltransferase,0.7564650729,1
lachnospiraceae_bacterium_5_1_63faa,lachnospiraceae_bacterium_5_1_63faa,0.7560991744,1
eubacterium_ventriosum,eubacterium_ventriosum,0.7505366904,1
streptococcus_thermophilus,streptococcus_thermophilus,0.7503108019,1
clostridiales_bacterium_1_7_47faa,veillonella_unclassified,0.7947584172,0.94
mitsuokella_unclassified,m__hmdb00251,0.7363876401,1
pyridoxal 5-phosphate synthase glutamine hydrolyzing,pyridoxal 5-phosphate synthase glutamine hydrolyzing,0.7362084115,1
collinsella_aerofaciens,collinsella_aerofaciens,0.7354354761,1
glucose-1-phosphate adenylyltransferase,glucose-1-phosphate adenylyltransferase,0.7327332333,1
pseudomonas_unclassified,glyceraldehyde-3-phosphate dehydrogenase phosphorylating,0.7424438597,0.98
m__hmdb00128,m__hmdb00128,0.7271508156,1
lachnospiraceae_bacterium_2_1_58faa,m__hmdb00056,0.7200219359,1
dihydroorotate dehydrogenase quinone,dihydroorotate dehydrogenase quinone,0.7087252895,1
m__hmdb00715,dialister_invisus,0.7041127011,1
bifidobacterium_longum,bifidobacterium_longum,0.7025616468,1
bacteroides_eggerthii,bacteroides_eggerthii,0.6996410381,1
clostridiales_bacterium_1_7_47faa,phosphopyruvate hydratase,-0.6927732111,1
glutamate dehydrogenase nadp+,glutamate dehydrogenase nadp+,0.6846869376,1
pseudomonas_unclassified,l-serine ammonia-lyase,-0.6839618157,1
parabacteroides_merdae,parabacteroides_merdae,0.6715160514,1
coprobacillus_unclassified,acetyl-coa c-acetyltransferase,0.7129608096,0.93
parasutterella_excrementihominis,fe3+-transporting atpase,0.6526944128,1
clostridium_bartlettii,aspartate ammonia-lyase,-0.6681527311,0.97
clostridiaceae_bacterium_jc118,clostridiaceae_bacterium_jc118,0.6457464786,1
clostridiales_bacterium_1_7_47faa,phosphogluconate dehydrogenase nadp+-dependent decarboxylating,-0.6652775203,0.97
lachnospiraceae_bacterium_8_1_57faa,lachnospiraceae_bacterium_8_1_57faa,0.6392366078,1
m__hmdb00036,m__hmdb00036,0.6339791586,1
pseudomonas_unclassified,nadh dehydrogenase quinone,0.703727459,0.9
m__hmdb01547,bacteroides_massiliensis,0.7742985635,0.81
bilophila_unclassified,bilophila_unclassified,0.6245604247,1
;  q06996: l_sendf    ;  o55528: l_sendo,pseudomonas_unclassified,-0.6234088183,1
m__hmdb00222,m__hmdb00222,0.6172649089,1
bacteroides_finegoldii,bacteroides_finegoldii,0.6131500335,1
clostridiaceae_bacterium_jc118,glutamate decarboxylase,-0.6833649372,0.89
holdemania_unclassified,formate-c-acetyltransferase-activating enzyme,-0.6668868421,0.91
m__hmdb00014,m__hmdb00014,0.6030239974,1
bacterial non-heme ferritin,bacterial non-heme ferritin,0.6025467327,1
anaerostipes_hadrus,methionyl aminopeptidase,0.607501417,0.99
pseudomonas_unclassified,adenosylmethionine-8-amino-7-oxononanoate transaminase,-0.5950129489,1
coprococcus_catus,roseburia_inulinivorans,0.6317243833,0.93
m__hmdb00562,m__hmdb00562,0.5874278623,1
pseudomonas_unclassified,triose-phosphate isomerase,-0.5851326272,1
oscillibacter_unclassified,oscillibacter_unclassified,0.5830589733,1
lachnospiraceae_bacterium_2_1_58faa,bacteroides_caccae,0.5763786401,1
beta-lactamase,beta-lactamase,0.5724005932,1
clostridium_asparagiforme,glycerol kinase,-0.5723415432,0.99
m__hmdb02123,m__hmdb02123,0.5633137623,1
beta-ketoacyl-acyl-carrier-protein synthase ii,beta-ketoacyl-acyl-carrier-protein synthase ii,0.5579537166,1
bacteroides_ovatus,bacteroides_ovatus,0.5568905791,1
thymidylate synthase,thymidylate synthase,0.5564027195,1
m__hmdb00269,m__hmdb00269,0.5467564759,1
m__hmdb01895,streptococcus_salivarius,-0.5741386608,0.95
coprococcus_comes,coprococcus_comes,0.5352747515,1
pseudomonas_unclassified,peroxiredoxin,0.5403987039,0.99
bacteroides_thetaiotaomicron,bacteroides_thetaiotaomicron,0.5319282226,1
m__hmdb00956,m__hmdb00956,0.5316839436,1
methylaspartate mutase,methylaspartate mutase,0.5303129008,1
orotidine-5-phosphate decarboxylase,orotidine-5-phosphate decarboxylase,0.5243460696,1
;  q06996: l_sendf    ;  o55528: l_sendo,m__hmdb00101,0.9883685472,0.53
m__hmdb02329,m__hmdb02329,0.5219838592,1
pseudomonas_unclassified,nadh,0.554461298,0.94
m__hmdb00030,m__hmdb00030,0.519874673,1
eggerthella_unclassified,clostridium_hathewayi,0.526769805,0.98
burkholderiales_bacterium_1_1_47,veillonella_atypica,0.5263992109,0.98
bacteroides_stercoris,bacteroides_stercoris,0.5142880058,1
holdemania_unclassified,m__hmdb00365,0.5424159668,0.94
pseudomonas_unclassified,dna-directed rna polymerase,-0.5808976262,0.85
clostridium_symbiosum,roseburia_intestinalis,0.5669715959,0.87
dorea_longicatena,m__hmdb02322,0.5856227863,0.84
escherichia_unclassified,escherichia_coli,0.4917824189,1
mitsuokella_unclassified,odoribacter_splanchnicus,0.6266876567,0.78
ruminococcus_obeum,bifidobacterium_adolescentis,0.4886196925,1
bacteroides_finegoldii,eubacterium_eligens,0.4705041779,1
clostridiaceae_bacterium_jc118,4-cytidine 5-diphospho-2-c-methyl-d-erythritol kinase,0.6520861628,0.72
uridine kinase,uridine kinase,0.4634842575,1
preq1 synthase,preq1 synthase,0.4630476278,1
clostridium_bartlettii,veillonella_parvula,0.6604512668,0.7
roseburia_unclassified,roseburia_unclassified,0.4614444412,1
pseudomonas_unclassified,ribulose-phosphate 3-epimerase,0.5754395491,0.8
parabacteroides_distasonis,parabacteroides_distasonis,0.4603286238,1
roseburia_hominis,bacteroides_dorei,0.5435985363,0.83
streptococcus_parasanguinis,klebsiella_pneumoniae,0.4500595535,1
5-formyltetrahydrofolate cyclo-ligase,5-formyltetrahydrofolate cyclo-ligase,0.449532164,1
lachnospiraceae_bacterium_3_1_57faa_ct1,pyridoxine 5-phosphate synthase,-0.4478276401,1
2-c-methyl-d-erythritol 4-phosphate cytidylyltransferase,2-c-methyl-d-erythritol 4-phosphate cytidylyltransferase,0.4373289433,1
flavonifractor_plautii,phosphoenolpyruvate carboxykinase atp,-0.4348802669,1
clostridium_symbiosum,m__hmdb00239,0.433769637,1
holdemania_filiformis,phosphoglycerate kinase,0.6441434413,0.67
coprobacillus_unclassified,coprobacillus_unclassified,0.4282852924,1
sutterella_wadsworthensis,sutterella_wadsworthensis,0.4270393948,1
alistipes_finegoldii,bacteroides_uniformis,0.4521166681,0.94
coprococcus_comes,16s rrna cytosine1402-n4-methyltransferase,0.4257607572,0.99
holdemania_unclassified,m__hmdb02123,0.4153392294,1
parabacteroides_unclassified,parabacteroides_unclassified,0.4138710911,1
streptococcus_salivarius,streptococcus_salivarius,0.4132604095,1
3-hydroxybutyryl-coa dehydrogenase,3-hydroxybutyryl-coa dehydrogenase,0.4111044772,1
dorea_unclassified,s-ribosylhomocysteine lyase,0.5124030125,0.8
lachnospiraceae_bacterium_3_1_57faa_ct1,transaldolase,0.4094737702,1
clostridium_bartlettii,histidine kinase,0.444286766,0.92
endopeptidase clp,endopeptidase clp,0.4047329728,1
glycerol kinase,glycerol kinase,0.4031834997,1
clostridium_asparagiforme,clostridium_bolteae,0.5025902551,0.8
