source,target,weigh,bootscore
m__hmdb00812,m__hmdb00812,0.999973339,1
m__hmdb00063,m__hmdb00063,0.9999474826,1
clostridium_citroniae,clostridium_citroniae,0.999856413,1
m__hmdb01547,m__hmdb01547,0.9997792451,1
m__hmdb00725,m__hmdb00725,0.9997255388,1
m__hmdb00452,m__hmdb00452,0.9992291555,1
m__hmdb00197,m__hmdb00197,0.9991251723,1
anaerotruncus_unclassified,anaerotruncus_unclassified,0.999125155,1
clostridium_asparagiforme,clostridium_asparagiforme,0.9989687185,1
m__hmdb03357,m__hmdb03357,0.9988396873,1
m__hmdb00244,m__hmdb00244,0.9987335011,1
m__hmdb00156,m__hmdb00156,0.9986637301,1
m__hmdb00019,m__hmdb00019,0.9986187365,1
mitsuokella_unclassified,mitsuokella_unclassified,0.9985528118,1
m__hmdb00511,m__hmdb00511,0.9984896604,1
m__hmdb00195,m__hmdb00195,0.9977990947,1
dorea_unclassified,dorea_unclassified,0.9975699112,1
lachnospiraceae_bacterium_5_1_63faa,lachnospiraceae_bacterium_5_1_63faa,0.9974042095,1
m__hmdb00296,m__hmdb00296,0.9972103373,1
propionibacterium_acnes,propionibacterium_acnes,0.9964459624,1
dorea_formicigenerans,dorea_formicigenerans,0.9964183794,1
m__hmdb00118,m__hmdb00118,0.9962443473,1
anaerotruncus_colihominis,anaerotruncus_colihominis,0.996227517,1
m__hmdb00020,m__hmdb00020,0.9960856151,1
m__hmdb03464,m__hmdb03464,0.9957380372,1
m__hmdb11718,m__hmdb11718,0.9956671192,1
lachnospiraceae_bacterium_2_1_58faa,lachnospiraceae_bacterium_2_1_58faa,0.9952340449,1
m__hmdb00448,m__hmdb00448,0.994851689,1
m__hmdb00209,m__hmdb00209,0.9947868507,1
m__hmdb00482,m__hmdb00482,0.9947679509,1
m__hmdb00699,m__hmdb00699,0.9944400278,1
erysipelotrichaceae_bacterium_6_1_45,erysipelotrichaceae_bacterium_6_1_45,0.9941240459,1
clostridiaceae_bacterium_jc118,clostridiaceae_bacterium_jc118,0.9928779775,1
holdemania_unclassified,holdemania_unclassified,0.9926729786,1
eubacterium_ramulus,eubacterium_ramulus,0.9925011295,1
bilophila_wadsworthia,bilophila_wadsworthia,0.9923066827,1
m__hmdb00365,m__hmdb00365,0.9919478277,1
m__hmdb00067,m__hmdb00067,0.991799688,1
odoribacter_splanchnicus,odoribacter_splanchnicus,0.9913472106,1
lachnospiraceae_bacterium_8_1_57faa,lachnospiraceae_bacterium_8_1_57faa,0.9909275672,1
m__hmdb00956,m__hmdb00956,0.9897843607,1
m__hmdb00510,m__hmdb00510,0.9897560269,1
m__hmdb00764,m__hmdb00764,0.988414515,1
parasutterella_excrementihominis,parasutterella_excrementihominis,0.9878060282,1
m__hmdb00194,m__hmdb00194,0.9876899183,1
m__hmdb00039,m__hmdb00039,0.9865877078,1
holdemania_filiformis,holdemania_filiformis,0.9858692863,1
m__hmdb01895,m__hmdb01895,0.9853602892,1
m__hmdb10169,m__hmdb10169,0.9845503784,1
lachnospiraceae_bacterium_7_1_58faa,lachnospiraceae_bacterium_7_1_58faa,0.9844087585,1
holdemania_unclassified,formate-c-acetyltransferase-activating enzyme,-0.9833438453,1
m__hmdb01169,m__hmdb01169,0.9827455225,1
m__hmdb02123,m__hmdb02123,0.982289806,1
m__hmdb00043,m__hmdb00043,0.9809133183,1
coprococcus_catus,coprococcus_catus,0.9758249356,1
streptococcus_thermophilus,streptococcus_thermophilus,0.9757975184,1
lachnospiraceae_bacterium_1_1_57faa,lachnospiraceae_bacterium_1_1_57faa,0.9757826901,1
alistipes_shahii,alistipes_shahii,0.9755868314,1
m__hmdb00715,m__hmdb00715,0.975380835,1
;  q06996: l_sendf    ;  o55528: l_sendo,;  q06996: l_sendf    ;  o55528: l_sendo,0.9738234998,1
m__hmdb00094,m__hmdb00094,0.9732597662,1
m__hmdb00128,m__hmdb00128,0.9729728925,1
anaerostipes_hadrus,anaerostipes_hadrus,0.9709462205,1
m__hmdb00562,m__hmdb00562,0.9709055222,1
ruminococcus_bromii,ruminococcus_bromii,0.9693528742,1
fe3+-transporting atpase,fe3+-transporting atpase,0.9686739099,1
m__hmdb00806,m__hmdb00806,0.9679996013,1
m__hmdb00139,m__hmdb00139,0.966974264,1
clostridium_citroniae,dna helicase,0.9645545805,1
mitsuokella_unclassified,transaldolase,-0.9606517825,1
burkholderiales_bacterium_1_1_47,burkholderiales_bacterium_1_1_47,0.9578198171,1
m__hmdb00637,m__hmdb00637,0.9577334976,1
clostridium_leptum,clostridium_leptum,0.9577165583,1
m__hmdb01149,m__hmdb01149,0.9526864398,1
glycerate 3-kinase,glycerate 3-kinase,0.9526342823,1
alistipes_onderdonkii,alistipes_onderdonkii,0.9522077526,1
m__hmdb00619,m__hmdb00619,0.9502476362,1
ruminococcus_obeum,ruminococcus_obeum,0.9426527717,1
barnesiella_intestinihominis,barnesiella_intestinihominis,0.9344561429,1
bacteroides_faecis,bacteroides_faecis,0.9292963001,1
veillonella_atypica,veillonella_atypica,0.926860995,1
m__hmdb00174,m__hmdb00174,0.9264292287,1
collinsella_aerofaciens,collinsella_aerofaciens,0.9257413082,1
m__hmdb00873,m__hmdb00873,0.924578451,1
coprobacillus_unclassified,ruminococcus_gnavus,0.9215488824,1
lachnospiraceae_bacterium_3_1_57faa_ct1,lachnospiraceae_bacterium_3_1_57faa_ct1,0.9214116222,1
m__hmdb00870,m__hmdb00870,0.9095895403,1
m__hmdb04193,m__hmdb04193,0.9068803004,1
glycerol kinase,glycerol kinase,0.9067871523,1
propionibacterium_acnes,shikimate kinase,-0.9059150471,1
m__hmdb00626,m__hmdb00626,0.905304465,1
ribulose-bisphosphate carboxylase,ribulose-bisphosphate carboxylase,0.9012723699,1
streptococcus_salivarius,streptococcus_salivarius,0.9011626907,1
coprobacillus_unclassified,coprobacillus_unclassified,0.9004743878,1
bacteroides_xylanisolvens,bacteroides_xylanisolvens,0.899059979,1
s-ribosylhomocysteine lyase,s-ribosylhomocysteine lyase,0.8975480665,1
ruminococcus_lactaris,ruminococcus_lactaris,0.8972187681,1
pseudomonas_unclassified,l-lactate dehydrogenase,-0.8969305172,1
veillonella_dispar,veillonella_dispar,0.8911353015,1
m__hmdb00262,m__hmdb00262,0.8877072842,1
parabacteroides_merdae,parabacteroides_merdae,0.8870888395,1
pseudomonas_unclassified,methylaspartate mutase,0.8833726697,1
;  q06996: l_sendf    ;  o55528: l_sendo,m__hmdb00089,-0.9764673699,0.9
holdemania_unclassified,thymidylate synthase,-0.8842698094,0.98
clostridiales_bacterium_1_7_47faa,clostridiales_bacterium_1_7_47faa,0.8639248209,1
phosphatidate cytidylyltransferase,phosphatidate cytidylyltransferase,0.8581666871,1
m__hmdb00222,m__hmdb00222,0.8543675082,1
m__hmdb00097,m__hmdb00097,0.8541725813,1
bacteroides_finegoldii,bacteroides_finegoldii,0.8525413038,1
m__hmdb00098,m__hmdb00098,0.8514161283,1
dihydrolipoyl dehydrogenase,dihydrolipoyl dehydrogenase,0.8488949822,1
m__hmdb00247,m__hmdb00247,0.843950926,1
propionibacterium_acnes,parabacteroides_distasonis,-0.8422606448,1
3-hydroxyacyl-acyl-carrier-protein dehydratase,3-hydroxyacyl-acyl-carrier-protein dehydratase,0.8359800091,1
escherichia_unclassified,escherichia_coli,0.8501737604,0.98
flavonifractor_plautii,flavonifractor_plautii,0.8249754963,1
bacterial non-heme ferritin,bacterial non-heme ferritin,0.8213719701,1
roseburia_hominis,roseburia_hominis,0.8197330694,1
erysipelotrichaceae_bacterium_6_1_45,peroxiredoxin,0.8136818219,1
bacteroides_cellulosilyticus,bacteroides_cellulosilyticus,0.8118210672,1
clostridium_bartlettii,veillonella_parvula,0.9120004297,0.89
eubacterium_ramulus,rna helicase,0.8114154816,1
clostridium_bartlettii,glyceraldehyde-3-phosphate dehydrogenase phosphorylating,-0.8269903966,0.98
bifidobacterium_adolescentis,bifidobacterium_adolescentis,0.8080177741,1
pseudomonas_unclassified,l-serine ammonia-lyase,-0.8048340883,1
coprococcus_comes,coprococcus_comes,0.8017381623,1
holdemania_unclassified,glutamate dehydrogenase,-0.9636032159,0.83
beta-lactamase,beta-lactamase,0.7962538606,1
erysipelotrichaceae_bacterium_6_1_45,eubacterium_siraeum,0.8543077834,0.93
eubacterium_hallii,eubacterium_hallii,0.7933321733,1
pseudomonas_unclassified,aspartate ammonia-lyase,0.7954965407,0.99
pseudomonas_unclassified,protein-npi-phosphohistidine-sugar phosphotransferase,-0.9063393477,0.85
m__hmdb00630,m__hmdb00630,0.7589015664,1
propionibacterium_acnes,hydroxylamine reductase,0.7540846356,1
m__hmdb00239,m__hmdb00239,0.7504365591,1
m__hmdb00030,m__hmdb00030,0.7473747643,1
m__hmdb02329,m__hmdb02329,0.7447647015,1
dorea_longicatena,dorea_longicatena,0.740045072,1
veillonella_dispar,veillonella_unclassified,0.7370472405,1
eggerthella_unclassified,eggerthella_unclassified,0.7328903714,1
eubacterium_ventriosum,eubacterium_ventriosum,0.7311116343,1
acetyl-coa c-acetyltransferase,acetyl-coa c-acetyltransferase,0.7295126318,1
bacteroides_uniformis,bacteroides_uniformis,0.7294919539,1
m__hmdb00014,m__hmdb00014,0.7214673882,1
m__hmdb01232,m__hmdb01232,0.7180109093,1
pseudomonas_unclassified,triose-phosphate isomerase,-0.7875674928,0.91
clostridium_bartlettii,roseburia_inulinivorans,-0.7207160332,0.99
preq1 synthase,preq1 synthase,0.7132022167,1
pseudomonas_unclassified,ubiquinol oxidase electrogenic: non h+-transporting,0.713012859,1
escherichia_unclassified,escherichia_unclassified,0.7018467896,1
bacteroides_caccae,bacteroides_caccae,0.7013611612,1
pseudomonas_unclassified,ribulose-phosphate 3-epimerase,0.6970807802,1
dihydroorotate dehydrogenase quinone,dihydroorotate dehydrogenase quinone,0.6920451833,1
clostridiaceae_bacterium_jc118,glutamate decarboxylase,-0.8822727116,0.78
clostridiaceae_bacterium_jc118,4-cytidine 5-diphospho-2-c-methyl-d-erythritol kinase,0.7601156146,0.9
roseburia_unclassified,roseburia_unclassified,0.6782593123,1
5-formyltetrahydrofolate cyclo-ligase,5-formyltetrahydrofolate cyclo-ligase,0.6753225125,1
ruminococcus_callidus,ruminococcus_callidus,0.6753110827,1
orotidine-5-phosphate decarboxylase,orotidine-5-phosphate decarboxylase,0.6679925045,1
eggerthella_unclassified,m__hmdb00289,-0.8719869287,0.75
clostridiaceae_bacterium_jc118,aldose 1-epimerase,0.8056740678,0.81
veillonella_dispar,glucose-1-phosphate adenylyltransferase,0.6462895513,1
coprobacillus_unclassified,m__hmdb01257,-0.805078657,0.8
clostridium_clostridioforme,clostridium_clostridioforme,0.6418750471,1
mitsuokella_unclassified,m__hmdb00138,0.9195616718,0.69
bacteroides_eggerthii,pyridoxal 5-phosphate synthase,0.6315687649,1
bacteroides_eggerthii,bacteroides_eggerthii,0.6296059586,1
uridine kinase,uridine kinase,0.6171723375,1
phosphoglycerate kinase,phosphoglycerate kinase,0.6090007341,1
m__hmdb00156,alistipes_finegoldii,0.6024240056,1
clostridium_bartlettii,clostridium_hathewayi,0.6002103571,1
;  q06996: l_sendf    ;  o55528: l_sendo,pseudomonas_unclassified,-0.5940028149,1
bifidobacterium_longum,m__hmdb01991,0.6058255877,0.98
pyridoxine 5-phosphate synthase,pyridoxine 5-phosphate synthase,0.5883580746,1
erysipelotrichaceae_bacterium_6_1_45,enoyl-coa hydratase,0.586179498,1
veillonella_dispar,eubacterium_eligens,0.5809963765,1
nadh dehydrogenase quinone,nadh dehydrogenase quinone,0.5762239986,1
streptococcus_salivarius,streptococcus_parasanguinis,0.6604900034,0.87
anaerotruncus_colihominis,3-methyl-2-oxobutanoate hydroxymethyltransferase,0.5997491294,0.95
adenosylmethionine-8-amino-7-oxononanoate transaminase,adenosylmethionine-8-amino-7-oxononanoate transaminase,0.5572380681,1
clostridium_bartlettii,clostridium_bartlettii,0.5517388592,1
pyruvate carboxylase,pyruvate carboxylase,0.550094109,1
holdemania_filiformis,bacteroides_stercoris,0.7856577908,0.68
bacteroides_thetaiotaomicron,bacteroides_thetaiotaomicron,0.5295686361,1
m__hmdb00296,akkermansia_muciniphila,0.6586293968,0.79
eggerthella_unclassified,glucose-6-phosphate dehydrogenase nadp+,0.8049298278,0.63
bilophila_wadsworthia,prevotella_copri,0.5223301545,0.97
2-c-methyl-d-erythritol 2:4-cyclodiphosphate synthase,2-c-methyl-d-erythritol 2:4-cyclodiphosphate synthase,0.5010088104,1
clostridium_bartlettii,fructose-bisphosphate aldolase,0.574716937,0.87
bacteroides_ovatus,bacteroides_ovatus,0.4979987977,1
cytochrome-c oxidase,cytochrome-c oxidase,0.4922276339,1
glutamate dehydrogenase nadp+,glutamate dehydrogenase nadp+,0.4887565756,1
peptostreptococcaceae_noname_unclassified,sutterella_wadsworthensis,0.4876904154,1
anaerotruncus_unclassified,m__hmdb00269,-0.766839993,0.63
bilophila_unclassified,bilophila_unclassified,0.4821439296,1
m__hmdb01547,bacteroides_massiliensis,0.7004458909,0.68
coprococcus_comes,16s rrna cytosine1402-n4-methyltransferase,0.5088679565,0.93
pseudomonas_unclassified,pyridoxal 5-phosphate synthase glutamine hydrolyzing,-0.4711750358,1
bifidobacterium_longum,bifidobacterium_longum,0.4628404859,1
ruminococcaceae_bacterium_d16,ruminococcaceae_bacterium_d16,0.456038649,1
pseudomonas_unclassified,nadh,-0.5756660231,0.79
streptococcus_salivarius,serine o-acetyltransferase,0.4478014913,1
m__hmdb00251,m__hmdb00251,0.4474064933,1
haemophilus_parainfluenzae,haemophilus_parainfluenzae,0.4439944018,1
serine o-acetyltransferase,serine o-acetyltransferase,0.4436242738,1
bilophila_wadsworthia,prevotella_copri,-0.470963638,0.94
lachnospiraceae_bacterium_3_1_57faa_ct1,phosphopyruvate hydratase,0.5162756557,0.85
clostridium_bartlettii,oscillibacter_unclassified,0.5754273688,0.76
3-hydroxyacyl-coa dehydrogenase,faecalibacterium_prausnitzii,0.4341758032,1
streptococcus_salivarius,pyruvate carboxylase,-0.4340886907,0.98
m__hmdb04610,m__hmdb04610,0.4187792834,1
lachnospiraceae_bacterium_1_1_57faa,methionyl aminopeptidase,0.4165458791,1
peptidylprolyl isomerase,peptidylprolyl isomerase,0.4159000257,1
sutterella_wadsworthensis,sutterella_wadsworthensis,0.4121695677,1
phosphoglycerate mutase 2:3-diphosphoglycerate-dependent,phosphoglycerate mutase 2:3-diphosphoglycerate-dependent,0.4107293109,1
clostridium_bartlettii,roseburia_intestinalis,0.8798238663,0.46
pseudomonas_unclassified,pseudomonas_unclassified,0.4029644746,1
lachnospiraceae_bacterium_3_1_46faa,lachnospiraceae_bacterium_3_1_46faa,0.3965447038,1
3-hydroxyacyl-coa dehydrogenase,3-hydroxyacyl-coa dehydrogenase,0.3909892951,1
streptococcus_parasanguinis,klebsiella_pneumoniae,0.3886331762,1
clostridiaceae_bacterium_jc118,m__hmdb00056,-0.775703905,0.5
clostridium_hathewayi,clostridium_hathewayi,0.3856862981,1
clostridium_bolteae,ruminococcus_torques,0.3813354397,1
roseburia_unclassified,phosphoglycerate mutase 2:3-diphosphoglycerate-dependent,0.4086877564,0.93
;  q06996: l_sendf    ;  o55528: l_sendo,m__hmdb00251,-0.5507771327,0.69
veillonella_dispar,clostridium_symbiosum,0.3954233811,0.96
lachnospiraceae_bacterium_5_1_63faa,2-c-methyl-d-erythritol 4-phosphate cytidylyltransferase,0.375433016,1
streptococcus_parasanguinis,klebsiella_pneumoniae,-0.4921690795,0.76
eubacterium_siraeum,eubacterium_rectale,0.3804612488,0.98
pyridoxal 5-phosphate synthase glutamine hydrolyzing,pyridoxal 5-phosphate synthase glutamine hydrolyzing,0.3724710992,1
haemophilus_parainfluenzae,phosphoglycerate kinase,0.3698462177,1
eubacterium_eligens,eubacterium_eligens,0.3692853364,1
parabacteroides_distasonis,m__hmdb04610,0.3671582436,0.99
lachnospiraceae_bacterium_3_1_57faa_ct1,pyridoxine 5-phosphate synthase,-0.3684543256,0.98
lachnospiraceae_bacterium_5_1_63faa,glutamate dehydrogenase nadp+,0.465790689,0.76
barnesiella_intestinihominis,uridine kinase,0.3486536797,1
2-c-methyl-d-erythritol 4-phosphate cytidylyltransferase,2-c-methyl-d-erythritol 4-phosphate cytidylyltransferase,0.3452492186,1
m__hmdb00222,clostridium_clostridioforme,0.34367626,1
eubacterium_ramulus,enoyl-coa hydratase,-0.3428969796,1
faecalibacterium_prausnitzii,faecalibacterium_prausnitzii,0.3425143483,1
ruminococcaceae_bacterium_d16,bifidobacterium_longum,0.4413247844,0.77
anaerotruncus_colihominis,phosphoenolpyruvate carboxykinase atp,-0.7059223784,0.48
clostridium_bolteae,ruminococcus_torques,-0.3252787236,1
dephospho-coa kinase,dephospho-coa kinase,0.3237690626,1
anaerotruncus_colihominis,dialister_invisus,0.7843196265,0.41
dna-directed rna polymerase,dna-directed rna polymerase,0.3210308925,1
methionyl aminopeptidase,methionyl aminopeptidase,0.3201135927,1
eubacterium_ramulus,5-formyltetrahydrofolate cyclo-ligase,-0.321268174,0.99
3-hydroxybutyryl-coa dehydrogenase,3-hydroxybutyryl-coa dehydrogenase,0.3172853406,1
akkermansia_muciniphila,akkermansia_muciniphila,0.3157707206,1
fructose-bisphosphate aldolase,fructose-bisphosphate aldolase,0.3134244689,1
histidine kinase,histidine kinase,0.3114478614,1
veillonella_dispar,haemophilus_parainfluenzae,0.4234183302,0.73
m__hmdb01991,m__hmdb01991,0.308891576,1
lachnospiraceae_bacterium_5_1_63faa,adenosylmethionine-8-amino-7-oxononanoate transaminase,0.3981636442,0.77
glucose-1-phosphate adenylyltransferase,glucose-1-phosphate adenylyltransferase,0.3057732198,1
eubacterium_rectale,eubacterium_rectale,0.2991850572,1
alistipes_finegoldii,alistipes_finegoldii,0.2979910856,1
clostridiaceae_bacterium_jc118,endopeptidase clp,0.6473307256,0.46
coprococcus_comes,m__hmdb00101,-0.5796396064,0.51
clostridium_bolteae,clostridium_bolteae,0.295495117,1
hgr__fabp1,bacteroides_eggerthii,0.2949903527,1
ruminococcus_torques,ruminococcus_torques,0.2933858367,1
m__hmdb01169,bacteroides_vulgatus,0.9731220554,0.3
m__hmdb00699,lachnospiraceae_bacterium_3_1_46faa,0.3503573845,0.83
clostridium_symbiosum,clostridium_symbiosum,0.2893313462,1
ribulose-phosphate 3-epimerase,ribulose-phosphate 3-epimerase,0.2823116314,1
;  q06996: l_sendf    ;  o55528: l_sendo,m__hmdb01232,-0.2816646613,1
ubiquinol oxidase electrogenic: non h+-transporting,ubiquinol oxidase electrogenic: non h+-transporting,0.2814099419,1
eubacterium_siraeum,eubacterium_rectale,-0.320353694,0.87
propionibacterium_acnes,parabacteroides_unclassified,-0.3297617336,0.84
oscillibacter_unclassified,oscillibacter_unclassified,0.2733814495,1
bacteroides_fragilis,bacteroides_fragilis,0.2716278244,1
pyridoxal 5-phosphate synthase,pyridoxal 5-phosphate synthase,0.2658779281,1
m__hmdb00118,lachnospiraceae_bacterium_3_1_46faa,0.2530979116,1
h+-transporting two-sector atpase,h+-transporting two-sector atpase,0.2508099946,1
streptococcus_thermophilus,peptidylprolyl isomerase,0.497828321,0.5
clostridium_hathewayi,roseburia_inulinivorans,0.24695177,1
veillonella_dispar,clostridium_symbiosum,-0.3061707802,0.8
anaerostipes_hadrus,escherichia_unclassified,0.2521418579,0.92
hydroxylamine reductase,hydroxylamine reductase,0.2289076493,1
erysipelotrichaceae_bacterium_6_1_45,clostridium_bartlettii,0.2271378895,0.99
m__hmdb00269,m__hmdb00269,0.2239927341,1
lachnospiraceae_bacterium_7_1_58faa,ruminococcaceae_bacterium_d16,-0.2762412913,0.8
streptococcus_parasanguinis,cytochrome-c oxidase,-0.2653153593,0.83
clostridium_hathewayi,clostridium_bolteae,0.2975797561,0.74
alistipes_putredinis,alistipes_putredinis,0.2199401279,1
erysipelotrichaceae_bacterium_6_1_45,clostridium_bartlettii,-0.2211232513,0.98
endopeptidase clp,endopeptidase clp,0.2153822569,1
lachnospiraceae_bacterium_7_1_58faa,ruminococcaceae_bacterium_d16,0.2672680713,0.79
clostridium_bartlettii,3-hydroxybutyryl-coa dehydrogenase,0.4759457336,0.44
alistipes_shahii,alistipes_putredinis,0.262486854,0.79
eubacterium_ramulus,3-hydroxyacyl-coa dehydrogenase,0.3408666072,0.6
coprococcus_catus,eubacterium_hallii,-0.2034601786,1
propionibacterium_acnes,2-c-methyl-d-erythritol 4-phosphate cytidylyltransferase,-0.2735239605,0.74
ruminococcus_torques,bacteroides_ovatus,0.3261317703,0.62
lachnospiraceae_bacterium_3_1_57faa_ct1,h+-transporting two-sector atpase,0.4382899569,0.46
streptococcus_parasanguinis,dna-directed rna polymerase,0.3523212236,0.56
lachnospiraceae_bacterium_1_1_57faa,m__hmdb00239,0.2099119465,0.93
ruminococcus_torques,bacteroides_caccae,-0.2523458343,0.77
ubiquinol oxidase electrogenic: non h+-transporting,m__hmdb00101,0.2158033414,0.89
clostridium_asparagiforme,coprococcus_comes,0.1969944447,0.97
m__hmdb00056,m__hmdb00056,0.1865670243,1
;  q06996: l_sendf    ;  o55528: l_sendo,m__hmdb00630,-0.2383373468,0.78
veillonella_parvula,veillonella_unclassified,0.2012139835,0.92
streptococcus_parasanguinis,nadh dehydrogenase quinone,0.3440002259,0.53
phosphoenolpyruvate carboxykinase atp,phosphoenolpyruvate carboxykinase atp,0.1810415793,1
clostridium_clostridioforme,m__hmdb00030,-0.1779689572,1
clostridium_clostridioforme,roseburia_unclassified,0.1771681653,1
roseburia_hominis,dihydroorotate dehydrogenase quinone,-0.175816821,1
bacteroides_xylanisolvens,beta-lactamase,0.1756700965,1
lachnospiraceae_bacterium_5_1_63faa,orotidine-5-phosphate decarboxylase,0.2339414482,0.74
lachnospiraceae_bacterium_1_1_57faa,bifidobacterium_adolescentis,0.1763818098,0.98
