source,target,weigh,bootscore
m__hmdb01169,m__hmdb01169,0.9999457433,1
m__hmdb00812,m__hmdb00812,0.9999018241,1
m__hmdb00197,m__hmdb00197,0.999844668,1
m__hmdb00063,m__hmdb00063,0.9990856623,1
m__hmdb00244,m__hmdb00244,0.9987784913,1
clostridium_citroniae,clostridium_citroniae,0.9987784672,1
m__hmdb01232,m__hmdb01232,0.9987221515,1
m__hmdb03357,m__hmdb03357,0.9984869528,1
bilophila_wadsworthia,bilophila_wadsworthia,0.998152245,1
clostridiaceae_bacterium_jc118,clostridiaceae_bacterium_jc118,0.9975623988,1
m__hmdb00715,m__hmdb00715,0.9972073296,1
lachnospiraceae_bacterium_7_1_58faa,lachnospiraceae_bacterium_7_1_58faa,0.9971413455,1
m__hmdb00699,m__hmdb00699,0.9967102889,1
m__hmdb00725,m__hmdb00725,0.9966008885,1
m__hmdb00019,m__hmdb00019,0.9963837403,1
mitsuokella_unclassified,mitsuokella_unclassified,0.9962499407,1
erysipelotrichaceae_bacterium_6_1_45,erysipelotrichaceae_bacterium_6_1_45,0.9959390883,1
m__hmdb01547,m__hmdb01547,0.9955607136,1
m__hmdb00448,m__hmdb00448,0.9952309358,1
m__hmdb00139,m__hmdb00139,0.9951247162,1
m__hmdb01895,m__hmdb01895,0.99423113,1
clostridium_asparagiforme,clostridium_asparagiforme,0.9932938954,1
dorea_unclassified,dorea_unclassified,0.9924047656,1
m__hmdb00510,m__hmdb00510,0.9919722843,1
m__hmdb00094,m__hmdb00094,0.9916791647,1
lachnospiraceae_bacterium_2_1_58faa,lachnospiraceae_bacterium_2_1_58faa,0.9913824181,1
m__hmdb00511,m__hmdb00511,0.9910698226,1
m__hmdb00156,m__hmdb00156,0.9904885206,1
;  q06996: l_sendf    ;  o55528: l_sendo,;  q06996: l_sendf    ;  o55528: l_sendo,0.9900065098,1
m__hmdb00873,m__hmdb00873,0.9875291889,1
pseudomonas_unclassified,streptococcus_parasanguinis,0.9872245392,1
m__hmdb11718,m__hmdb11718,0.986886349,1
m__hmdb00209,m__hmdb00209,0.9817468032,1
m__hmdb00118,m__hmdb00118,0.9817199508,1
eubacterium_ramulus,eubacterium_ramulus,0.9792876172,1
m__hmdb00630,m__hmdb00630,0.9783747397,1
m__hmdb00043,m__hmdb00043,0.9782812564,1
m__hmdb00097,m__hmdb00097,0.9745613572,1
holdemania_filiformis,holdemania_filiformis,0.9743755241,1
m__hmdb00452,m__hmdb00452,0.9738852864,1
holdemania_unclassified,holdemania_unclassified,0.9732178212,1
m__hmdb00020,m__hmdb00020,0.9730192261,1
m__hmdb00195,m__hmdb00195,0.9724651249,1
m__hmdb00039,m__hmdb00039,0.9705922787,1
m__hmdb00128,m__hmdb00128,0.970178632,1
lachnospiraceae_bacterium_5_1_63faa,lachnospiraceae_bacterium_5_1_63faa,0.9691265377,1
coprococcus_catus,coprococcus_catus,0.9675832966,1
alistipes_shahii,alistipes_shahii,0.9673038754,1
m__hmdb03464,m__hmdb03464,0.9592531634,1
streptococcus_thermophilus,streptococcus_thermophilus,0.9554724152,1
m__hmdb00870,m__hmdb00870,0.9521448708,1
anaerotruncus_colihominis,anaerotruncus_colihominis,0.951859185,1
ruminococcaceae_bacterium_d16,ruminococcaceae_bacterium_d16,0.9504509952,1
parasutterella_excrementihominis,parasutterella_excrementihominis,0.9444403604,1
pseudomonas_unclassified,fructose-bisphosphate aldolase,-0.942981806,1
m__hmdb00764,m__hmdb00764,0.9369104519,1
odoribacter_splanchnicus,odoribacter_splanchnicus,0.9300343432,1
clostridiaceae_bacterium_jc118,formate-c-acetyltransferase-activating enzyme,0.950229311,0.97
bacteroides_xylanisolvens,bacteroides_xylanisolvens,0.918286863,1
m__hmdb00222,m__hmdb00222,0.9132889752,1
m__hmdb10169,m__hmdb10169,0.9101863466,1
clostridiales_bacterium_1_7_47faa,clostridiales_bacterium_1_7_47faa,0.9080891865,1
clostridium_bartlettii,clostridium_bartlettii,0.9073589186,1
pseudomonas_unclassified,3-hydroxyacyl-acyl-carrier-protein dehydratase,-0.9069564512,1
glycerate 3-kinase,glycerate 3-kinase,0.9051742866,1
m__hmdb00296,m__hmdb00296,0.9030347574,1
lachnospiraceae_bacterium_3_1_57faa_ct1,lachnospiraceae_bacterium_3_1_57faa_ct1,0.8993200288,1
m__hmdb00619,m__hmdb00619,0.8968883268,1
m__hmdb00262,m__hmdb00262,0.8957867381,1
m__hmdb00194,m__hmdb00194,0.8932817486,1
m__hmdb00247,m__hmdb00247,0.8892604492,1
clostridium_leptum,clostridium_leptum,0.8879488036,1
holdemania_unclassified,phosphatidate cytidylyltransferase,-0.9603661233,0.92
ruminococcus_bromii,ruminococcus_bromii,0.8822945278,1
bacteroides_finegoldii,bacteroides_finegoldii,0.8729891666,1
ruminococcus_obeum,methionyl aminopeptidase,0.8716359469,1
m__hmdb00715,dialister_invisus,0.8965505315,0.97
shikimate kinase,shikimate kinase,0.8673120245,1
m__hmdb04193,m__hmdb04193,0.8575589992,1
cytochrome-c oxidase,cytochrome-c oxidase,0.856676511,1
bilophila_unclassified,bilophila_unclassified,0.8563171227,1
eubacterium_eligens,eubacterium_eligens,0.853191881,1
glucose-1-phosphate adenylyltransferase,glucose-1-phosphate adenylyltransferase,0.8409840002,1
m__hmdb03357,ruminococcus_lactaris,0.9451129629,0.87
pseudomonas_unclassified,triose-phosphate isomerase,-0.8221163991,1
roseburia_hominis,roseburia_hominis,0.8150483451,1
bacteroides_ovatus,bacteroides_ovatus,0.8118038829,1
m__hmdb00098,m__hmdb00098,0.8068644224,1
erysipelotrichaceae_bacterium_6_1_45,enoyl-coa hydratase,0.8056446745,1
parabacteroides_merdae,parabacteroides_merdae,0.805485299,1
m__hmdb00067,m__hmdb00067,0.8035480267,1
pseudomonas_unclassified,l-serine ammonia-lyase,-0.8027588716,1
streptococcus_salivarius,serine o-acetyltransferase,0.8020926131,1
m__hmdb00482,m__hmdb00482,0.7977201438,1
coprococcus_catus,roseburia_inulinivorans,0.8552299403,0.92
ruminococcaceae_bacterium_d16,m__hmdb01991,0.8933526727,0.88
m__hmdb00562,m__hmdb00562,0.7828518352,1
streptococcus_parasanguinis,klebsiella_pneumoniae,0.774020924,1
veillonella_dispar,veillonella_dispar,0.7736918735,1
holdemania_unclassified,glutamate dehydrogenase,-0.9629376439,0.8
ribulose-phosphate 3-epimerase,ribulose-phosphate 3-epimerase,0.7678788584,1
coprobacillus_unclassified,acetyl-coa c-acetyltransferase,0.8429618751,0.91
parabacteroides_distasonis,parabacteroides_distasonis,0.7648603133,1
lachnospiraceae_bacterium_2_1_58faa,m__hmdb00056,0.7612063762,1
propionibacterium_acnes,dna-directed rna polymerase,0.7605149793,1
parabacteroides_unclassified,parabacteroides_unclassified,0.7564480519,1
lachnospiraceae_bacterium_8_1_57faa,lachnospiraceae_bacterium_8_1_57faa,0.7528856988,1
collinsella_aerofaciens,collinsella_aerofaciens,0.7471791239,1
escherichia_unclassified,escherichia_unclassified,0.7455044336,1
dorea_formicigenerans,dorea_formicigenerans,0.7367303848,1
eggerthella_unclassified,eggerthella_unclassified,0.7337086157,1
eubacterium_hallii,eubacterium_hallii,0.7258367244,1
pyridoxal 5-phosphate synthase,pyridoxal 5-phosphate synthase,0.7250257923,1
dorea_unclassified,m__hmdb00626,0.8913135652,0.81
m__hmdb00014,m__hmdb00014,0.7164340477,1
eggerthella_unclassified,ruminococcus_torques,0.7147303866,1
m__hmdb00174,m__hmdb00174,0.7089658444,1
m__hmdb00806,m__hmdb00806,0.7059697124,1
anaerotruncus_colihominis,2-c-methyl-d-erythritol 2:4-cyclodiphosphate synthase,0.7054693644,1
dihydroorotate dehydrogenase quinone,dihydroorotate dehydrogenase quinone,0.7053234797,1
glutamate dehydrogenase nadp+,glutamate dehydrogenase nadp+,0.7012203234,1
ruminococcus_bromii,bacteroides_eggerthii,0.7104832484,0.98
clostridium_symbiosum,phosphoglycerate kinase,0.7148566206,0.97
dorea_longicatena,m__hmdb02322,0.7354953941,0.94
veillonella_atypica,veillonella_atypica,0.6891235327,1
